id,species,group,identifier,symbol,entrez_id,percentage,score,unique_grouping
2293,Mus musculus,844,ENSMUSP00000013807,Pten,19211,100%,1,7043-sapiens:musculus
2294,Homo sapiens,4694,ENSP00000371502,CREBBP,1387,100%,1,150-sapiens:musculus
2295,Mus musculus,4694,ENSMUSP00000023165,Crebbp,12914,100%,1,150-sapiens:musculus
2296,Homo sapiens,1458,ENSP00000378446,HIF1A,3091,100%,1,2942-sapiens:musculus
2297,Mus musculus,1458,ENSMUSP00000021530,Hif1a,15251,100%,1,2942-sapiens:musculus
2298,Homo sapiens,4489,ENSP00000379198,NCOR1,9611,100%,1,167-sapiens:musculus
2299,Mus musculus,4489,ENSMUSP00000018645,Ncor1,20185,100%,1,167-sapiens:musculus
2300,Homo sapiens,1052,ENSP00000254719,RPA1,6117,100%,1,5089-sapiens:musculus
2301,Mus musculus,1052,ENSMUSP00000000767,Rpa1,68275,100%,1,5089-sapiens:musculus
2302,Homo sapiens,2134,ENSP00000347232,BLM,641,100%,1,1234-sapiens:musculus
2303,Mus musculus,2134,ENSMUSP00000080062,Blm,12144,100%,1,1234-sapiens:musculus
2304,Homo sapiens,440,ENSP00000381185,BCL2,596,100%,1,12562-sapiens:musculus
2305,Mus musculus,440,ENSMUSP00000108371,Bcl2,12043,100%,1,12562-sapiens:musculus
2306,Homo sapiens,501,ENSP00000370473,IGFBP3,3486,100%,1,11672-sapiens:musculus
2307,Mus musculus,501,ENSMUSP00000020702,Igfbp3,16009,100%,1,11672-sapiens:musculus
2308,Homo sapiens,1438,ENSP00000335153,HSP90AA1,3320,100%,1,3043-sapiens:musculus
2309,Mus musculus,1438,ENSMUSP00000021698,Hsp90aa1,15519,100%,1,3043-sapiens:musculus
2310,Homo sapiens,1007,ENSP00000239938,EGR1,1958,100%,1,5438-sapiens:musculus
2311,Mus musculus,1007,ENSMUSP00000069616,Egr1,13653,100%,1,5438-sapiens:musculus
2312,Homo sapiens,412,ENSP00000361125,VEGFA,7422,100%,1,12974-sapiens:musculus
2313,Mus musculus,412,ENSMUSP00000071575,Vegfa,22339,100%,1,12974-sapiens:musculus
2314,Homo sapiens,2010,ENSP00000361423,ABL1,25,100%,1,1437-sapiens:musculus
2315,Mus musculus,2010,ENSMUSP00000075167,Abl1,11350,100%,1,1437-sapiens:musculus
2316,Homo sapiens,3419,ENSP00000369497,BRCA2,675,100%,1,374-sapiens:musculus
2317,Mus musculus,3419,ENSMUSP00000038576,Brca2,12190,100%,1,374-sapiens:musculus
2318,Homo sapiens,2669,ENSP00000269577,TOP2A,7153,100%,1,700-sapiens:musculus
2319,Mus musculus,2669,ENSMUSP00000068896,Top2a,21973,100%,1,700-sapiens:musculus
2320,Homo sapiens,3124,ENSP00000264331,TOP2B,7155,100%,1,472-sapiens:musculus
2321,Mus musculus,3124,ENSMUSP00000017629,Top2b,21974,100%,1,472-sapiens:musculus
2322,Homo sapiens,1681,ENSP00000226574,NFKB1,4790,100%,1,2211-sapiens:musculus
2323,Mus musculus,1681,ENSMUSP00000029812,Nfkb1,18033,100%,1,2211-sapiens:musculus
2324,Homo sapiens,1539,ENSP00000354522,TOP1,7150,100%,1,2637-sapiens:musculus
2325,Mus musculus,1539,ENSMUSP00000105094,Top1,21969,100%,1,2637-sapiens:musculus
2326,Homo sapiens,576,ENSP00000372088,RAD51,5888,100%,1,10486-sapiens:musculus
2327,Mus musculus,576,ENSMUSP00000028795,Rad51,19361,100%,1,10486-sapiens:musculus
2328,Homo sapiens,294,ENSP00000384361,UBE2I,7329,100%,1,14568-sapiens:musculus
2329,Mus musculus,294,ENSMUSP00000055714,Ube2i,100505174,100%,1,14568-sapiens:musculus
2330,Homo sapiens,368,ENSP00000365290,TNF,7124,100%,1,13586-sapiens:musculus
2331,Homo sapiens,368,ENSP00000372988,TNF,7124,100%,1,13586-sapiens:musculus
2332,Mus musculus,368,ENSMUSP00000025263,Tnf,21926,100%,1,13586-sapiens:musculus
2333,Homo sapiens,732,ENSP00000221930,TGFB1,7040,100%,1,8393-sapiens:musculus
2334,Mus musculus,732,ENSMUSP00000002678,Tgfb1,21803,100%,1,8393-sapiens:musculus
2335,Homo sapiens,2303,ENSP00000348089,ERCC6,2074,100%,1,1014-sapiens:musculus
2336,Mus musculus,2303,ENSMUSP00000066256,Ercc6,319955,100%,1,1014-sapiens:musculus
2337,Homo sapiens,782,ENSP00000324856,STK11,6794,100%,1,7781-sapiens:musculus
2338,Mus musculus,782,ENSMUSP00000003152,Stk11,20869,100%,1,7781-sapiens:musculus
2339,Homo sapiens,4659,ENSP00000263253,EP300,2033,100%,1,152-sapiens:musculus
2340,Mus musculus,4659,ENSMUSP00000066789,Ep300,328572,100%,1,152-sapiens:musculus
2341,Homo sapiens,1169,ENSP00000268058,PML,5371,100%,1,4307-sapiens:musculus
2342,Mus musculus,1169,ENSMUSP00000082816,Pml,18854,100%,1,4307-sapiens:musculus
2343,Homo sapiens,863,ENSP00000324806,GSK3B,2932,100%,1,6817-sapiens:musculus
2344,Mus musculus,863,ENSMUSP00000110398,Gsk3b,56637,100%,1,6817-sapiens:musculus
2345,Homo sapiens,5632,ENSP00000347184,HTT,3064,100%,1,92-sapiens:musculus
2346,Mus musculus,5632,ENSMUSP00000078945,Htt,15194,100%,1,92-sapiens:musculus
2347,Homo sapiens,1403,ENSP00000284384,PRKCA,5578,100%,1,3160-sapiens:musculus
2348,Mus musculus,1403,ENSMUSP00000062392,Prkca,18750,100%,1,3160-sapiens:musculus
2349,Homo sapiens,700,ENSP00000330138,SSTR3,6753,100%,1,8804-sapiens:musculus
2350,Mus musculus,700,ENSMUSP00000058040,Sstr3,20607,100%,1,8804-sapiens:musculus
2351,Homo sapiens,1708,ENSP00000307940,EEF2,1938,100%,1,2138-sapiens:musculus
2352,Mus musculus,1708,ENSMUSP00000046101,Eef2,13629,100%,1,2138-sapiens:musculus
2353,Homo sapiens,1502,ENSP00000285398,ERCC3,2071,100%,1,2777-sapiens:musculus
2354,Mus musculus,1502,ENSMUSP00000025241,Ercc3,13872,100%,1,2777-sapiens:musculus
2355,Homo sapiens,533,ENSP00000276603,TERF1,7013,100%,1,11158-sapiens:musculus
2356,Mus musculus,533,ENSMUSP00000027057,Terf1,21749,100%,1,11158-sapiens:musculus
2357,Homo sapiens,6568,ENSP00000313420,PRKDC,5591,100%,1,59-sapiens:musculus
2358,Mus musculus,6568,ENSMUSP00000023352,Prkdc,19090,100%,1,59-sapiens:musculus
2359,Homo sapiens,1007,ENSP00000241052,CAT,847,100%,1,5446-sapiens:musculus
2360,Mus musculus,1007,ENSMUSP00000028610,Cat,12359,100%,1,5446-sapiens:musculus
2361,Homo sapiens,592,ENSP00000296273,RFC4,5984,100%,1,10245-sapiens:musculus
2362,Mus musculus,592,ENSMUSP00000110995,Rfc4,106344,100%,1,10245-sapiens:musculus
2363,Homo sapiens,1500,ENSP00000347978,ERCC5,2073,100%,1,2783-sapiens:musculus
2364,Mus musculus,1500,ENSMUSP00000027214,Ercc5,22592,100%,1,2783-sapiens:musculus
2365,Homo sapiens,1602,ENSP00000363822,AR,367,100%,1,2432-sapiens:musculus
2366,Mus musculus,1602,ENSMUSP00000052648,Ar,11835,100%,1,2432-sapiens:musculus
2367,Homo sapiens,795,ENSP00000274400,GTF2H2,2966,100%,1,7613-sapiens:musculus
2368,Homo sapiens,795,ENSP00000370105,GTF2H2C,728340,NULL,0.846,7613-sapiens:musculus
2369,Homo sapiens,501,ENSP00000368458,PCNA,5111,100%,1,11670-sapiens:musculus
2370,Mus musculus,501,ENSMUSP00000028817,Pcna,18538,100%,1,11670-sapiens:musculus
2371,Homo sapiens,732,ENSP00000305480,FEN1,2237,100%,1,8383-sapiens:musculus
2372,Mus musculus,732,ENSMUSP00000025651,Fen1,14156,100%,1,8383-sapiens:musculus
2373,Homo sapiens,827,ENSP00000254942,TERF2,7014,100%,1,7245-sapiens:musculus
2374,Mus musculus,827,ENSMUSP00000065586,Terf2,21750,100%,1,7245-sapiens:musculus
2375,Homo sapiens,1023,ENSP00000353192,XRCC6,2547,100%,1,5321-sapiens:musculus
2376,Mus musculus,1023,ENSMUSP00000068559,Xrcc6,14375,100%,1,5321-sapiens:musculus
2377,Homo sapiens,1273,ENSP00000227378,HSPA8,3312,100%,1,3719-sapiens:musculus
2378,Mus musculus,1273,ENSMUSP00000015800,Hspa8,15481,84%,1,3719-sapiens:musculus
2379,Homo sapiens,293,ENSP00000293288,BAX,581,100%,1,14577-sapiens:musculus
2380,Mus musculus,293,ENSMUSP00000033093,Bax,12028,100%,1,14577-sapiens:musculus
2381,Homo sapiens,1691,ENSP00000267163,RB1,5925,100%,1,2184-sapiens:musculus
2382,Mus musculus,1691,ENSMUSP00000022701,Rb1,19645,100%,1,2184-sapiens:musculus
2383,Homo sapiens,382,ENSP00000358857,EMD,2010,100%,1,13380-sapiens:musculus
2384,Mus musculus,382,ENSMUSP00000002029,Emd,13726,100%,1,13380-sapiens:musculus
2385,Homo sapiens,458,ENSP00000339007,GRB2,2885,100%,1,12293-sapiens:musculus
2386,Mus musculus,458,ENSMUSP00000102106,Grb2,14784,100%,1,12293-sapiens:musculus
2387,Homo sapiens,1270,ENSP00000339527,FOXO3,2309,100%,1,3738-sapiens:musculus
2388,Mus musculus,1270,ENSMUSP00000101141,Foxo3,56484,100%,1,3738-sapiens:musculus
2389,Homo sapiens,1235,ENSP00000368880,FOXO1,2308,100%,1,3920-sapiens:musculus
2390,Mus musculus,1235,ENSMUSP00000055308,Foxo1,56458,100%,1,3920-sapiens:musculus
2391,Homo sapiens,381,ENSP00000364270,XPA,7507,100%,1,13398-sapiens:musculus
2392,Mus musculus,381,ENSMUSP00000050453,Xpa,22590,100%,1,13398-sapiens:musculus
2393,Homo sapiens,420,ENSP00000313921,MSRA,4482,100%,1,12860-sapiens:musculus
2394,Mus musculus,420,ENSMUSP00000065754,Msra,110265,100%,1,12860-sapiens:musculus
2395,Homo sapiens,427,ENSP00000356022,SOD2,6648,100%,1,12754-sapiens:musculus
2396,Mus musculus,427,ENSMUSP00000007012,Sod2,20656,100%,1,12754-sapiens:musculus
2397,Homo sapiens,267,ENSP00000270142,SOD1,6647,100%,1,14877-sapiens:musculus
2398,Mus musculus,267,ENSMUSP00000023707,Sod1,20655,100%,1,14877-sapiens:musculus
2399,Homo sapiens,1189,ENSP00000342307,FOXM1,2305,100%,1,4193-sapiens:musculus
2400,Mus musculus,1189,ENSMUSP00000073041,Foxm1,14235,100%,1,4193-sapiens:musculus
2401,Homo sapiens,331,ENSP00000322316,COQ7,10229,100%,1,14122-sapiens:musculus
2402,Mus musculus,331,ENSMUSP00000095695,Coq7,12850,100%,1,14122-sapiens:musculus
2403,Homo sapiens,4308,ENSP00000353362,CACNA1A,773,100%,1,186-sapiens:musculus
2404,Mus musculus,4308,ENSMUSP00000112436,Cacna1a,12286,100%,1,186-sapiens:musculus
2405,Homo sapiens,8056,ENSP00000263816,LRP2,4036,100%,1,32-sapiens:musculus
2406,Mus musculus,8056,ENSMUSP00000079752,Lrp2,14725,100%,1,32-sapiens:musculus
2407,Homo sapiens,1136,ENSP00000287295,AIFM1,9131,100%,1,4521-sapiens:musculus
2408,Mus musculus,1136,ENSMUSP00000041104,Aifm1,26926,100%,1,4521-sapiens:musculus
2409,Homo sapiens,436,ENSP00000284440,UCHL1,7345,100%,1,12613-sapiens:musculus
2410,Mus musculus,436,ENSMUSP00000031131,Uchl1,22223,100%,1,12613-sapiens:musculus
2411,Homo sapiens,1516,ENSP00000284981,APP,351,100%,1,2723-sapiens:musculus
2412,Mus musculus,1516,ENSMUSP00000073883,App,11820,100%,1,2723-sapiens:musculus
2413,Homo sapiens,443,ENSP00000252486,APOE,348,100%,1,12524-sapiens:musculus
2414,Mus musculus,443,ENSMUSP00000003066,Apoe,11816,100%,1,12524-sapiens:musculus
2415,Homo sapiens,2125,ENSP00000323929,A2M,2,99%,1,1254-sapiens:musculus
2416,Mus musculus,2125,ENSMUSP00000032203,A2m,232345,100%,1,1254-sapiens:musculus
2417,Homo sapiens,401,ENSP00000262746,PRDX1,5052,100%,1,13135-sapiens:musculus
2418,Mus musculus,401,ENSMUSP00000030454,Prdx1,18477,100%,1,13135-sapiens:musculus
2419,Homo sapiens,616,ENSP00000222381,PON1,5444,100%,1,9930-sapiens:musculus
2420,Mus musculus,616,ENSMUSP00000002663,Pon1,18979,100%,1,9930-sapiens:musculus
2421,Homo sapiens,165,ENSP00000385675,IL6,3569,100%,1,15863-sapiens:musculus
2422,Mus musculus,165,ENSMUSP00000026845,Il6,16193,100%,1,15863-sapiens:musculus
2423,Homo sapiens,555,ENSP00000253303,RGN,9104,100%,1,10799-sapiens:musculus
2424,Mus musculus,555,ENSMUSP00000023832,Rgn,19733,100%,1,10799-sapiens:musculus
2425,Homo sapiens,351,ENSP00000290299,ATP5O,539,100%,1,13851-sapiens:musculus
2426,Mus musculus,351,ENSMUSP00000023677,Atp5o,100047429,100%,1,13851-sapiens:musculus
2427,Homo sapiens,538,ENSP00000351284,RAD52,5893,100%,1,11071-sapiens:musculus
2428,Mus musculus,538,ENSMUSP00000032269,Rad52,19365,100%,1,11071-sapiens:musculus
2429,Homo sapiens,1727,ENSP00000349705,TOP3B,8940,100%,1,2079-sapiens:musculus
2430,Mus musculus,1727,ENSMUSP00000112913,Top3b,21976,100%,1,2079-sapiens:musculus
2431,Homo sapiens,488,ENSP00000013807,ERCC1,2067,100%,1,11870-sapiens:musculus
2432,Mus musculus,488,ENSMUSP00000003645,Ercc1,13870,100%,1,11870-sapiens:musculus
2433,Homo sapiens,1272,ENSP00000212015,SIRT1,23411,100%,1,3726-sapiens:musculus
2434,Mus musculus,1272,ENSMUSP00000112595,Sirt1,93759,100%,1,3726-sapiens:musculus
2435,Homo sapiens,995,ENSP00000362649,HDAC1,3065,100%,1,5542-sapiens:musculus
2436,Mus musculus,995,ENSMUSP00000099657,Hdac1,433759,67%,1,5542-sapiens:musculus
2437,Homo sapiens,865,ENSP00000221130,GSR,2936,100%,1,6807-sapiens:musculus
2438,Mus musculus,865,ENSMUSP00000033992,Gsr,14782,100%,1,6807-sapiens:musculus
2439,Homo sapiens,829,ENSP00000216951,GSS,2937,100%,1,7218-sapiens:musculus
2440,Mus musculus,829,ENSMUSP00000078630,Gss,14854,100%,1,7218-sapiens:musculus
2441,Homo sapiens,980,ENSP00000354499,MT-CO1,4512,100%,1,5674-sapiens:musculus
2442,Mus musculus,980,ENSMUSP00000080993,mt-Co1,17708,100%,1,5674-sapiens:musculus
2443,Homo sapiens,1074,ENSP00000340019,HSPD1,3329,100%,1,4943-sapiens:musculus
2444,Mus musculus,1074,ENSMUSP00000027123,Hspd1,15510,100%,1,4943-sapiens:musculus
2445,Homo sapiens,1213,ENSP00000364801,HSPA1B,3303,100%,1,4035-sapiens:musculus
2446,Homo sapiens,1213,ENSP00000364802,HSPA1A,3303,100%,1,4035-sapiens:musculus
2447,Homo sapiens,1213,ENSP00000375391,HSPA1B,3303,100%,1,4035-sapiens:musculus
2448,Homo sapiens,1213,ENSP00000375399,HSPA1B,3303,100%,1,4035-sapiens:musculus
2449,Homo sapiens,1213,ENSP00000382915,HSPA1A,3303,NULL,0.959,4035-sapiens:musculus
2450,Mus musculus,1213,ENSMUSP00000084586,Hspa1a,193740,100%,1,4035-sapiens:musculus
2451,Homo sapiens,439,ENSP00000356354,PCMT1,5110,100%,1,12581-sapiens:musculus
2452,Homo sapiens,861,ENSP00000363304,MAPK8,5599,100%,1,6844-sapiens:musculus
2453,Mus musculus,861,ENSMUSP00000107575,Mapk8,26419,100%,1,6844-sapiens:musculus
2454,Homo sapiens,478,ENSP00000379287,YWHAZ,7534,100%,1,12004-sapiens:musculus
2455,Mus musculus,478,ENSMUSP00000022894,Ywhaz,22631,100%,1,12004-sapiens:musculus
2456,Homo sapiens,1965,ENSP00000380638,PTK2B,2185,100%,1,1528-sapiens:musculus
2457,Mus musculus,1965,ENSMUSP00000022622,Ptk2b,19229,100%,1,1528-sapiens:musculus
2458,Homo sapiens,139,ENSP00000263851,IL7,3574,100%,1,16090-sapiens:musculus
2459,Mus musculus,139,ENSMUSP00000066937,Il7,16196,100%,1,16090-sapiens:musculus
2460,Homo sapiens,701,ENSP00000229795,MAPK14,1432,100%,1,8799-sapiens:musculus
2461,Mus musculus,701,ENSMUSP00000061958,Mapk14,26416,100%,1,8799-sapiens:musculus
2462,Homo sapiens,1650,ENSP00000340636,FGFR1,2260,100%,1,2290-sapiens:musculus
2463,Mus musculus,1650,ENSMUSP00000081041,Fgfr1,14182,100%,1,2290-sapiens:musculus
2464,Homo sapiens,1455,ENSP00000329357,SP1,6667,100%,1,2958-sapiens:musculus
2465,Mus musculus,1455,ENSMUSP00000001326,Sp1,20683,100%,1,2958-sapiens:musculus
2466,Homo sapiens,2247,ENSP00000282397,FLT1,2321,100%,1,1102-sapiens:musculus
2467,Mus musculus,2247,ENSMUSP00000031653,Flt1,14254,100%,1,1102-sapiens:musculus
2468,Homo sapiens,634,ENSP00000360266,JUN,3725,100%,1,9687-sapiens:musculus
2469,Mus musculus,634,ENSMUSP00000102711,Jun,16476,100%,1,9687-sapiens:musculus
2470,Homo sapiens,2998,ENSP00000300651,MED1,5469,100%,1,537-sapiens:musculus
2471,Mus musculus,2998,ENSMUSP00000103169,Med1,19014,100%,1,537-sapiens:musculus
2472,Homo sapiens,822,ENSP00000377029,MAPK9,5601,100%,1,7310-sapiens:musculus
2473,Mus musculus,822,ENSMUSP00000020634,Mapk9,26420,100%,1,7310-sapiens:musculus
2474,Homo sapiens,673,ENSP00000263025,MAPK3,5595,100%,1,9163-sapiens:musculus
2475,Mus musculus,673,ENSMUSP00000101969,Mapk3,26417,100%,1,9163-sapiens:musculus
2476,Homo sapiens,445,ENSP00000345347,HMGB1,3146,100%,1,12484-sapiens:musculus
2477,Mus musculus,445,ENSMUSP00000082682,Hmgb1,637733,63%,1,12484-sapiens:musculus
2478,Homo sapiens,719,ENSP00000274026,CCNA2,890,100%,1,8554-sapiens:musculus
2479,Mus musculus,719,ENSMUSP00000029270,Ccna2,12428,100%,1,8554-sapiens:musculus
2480,Homo sapiens,422,ENSP00000296503,HMGB2,3148,100%,1,12826-sapiens:musculus
2481,Mus musculus,422,ENSMUSP00000065940,Hmgb2,97165,100%,1,12826-sapiens:musculus
2482,Homo sapiens,2604,ENSP00000351908,MAP3K5,4217,100%,1,748-sapiens:musculus
2483,Mus musculus,2604,ENSMUSP00000093485,Map3k5,26408,100%,1,748-sapiens:musculus
2484,Homo sapiens,314,ENSP00000360942,FAS,355,100%,1,14311-sapiens:musculus
2485,Mus musculus,314,ENSMUSP00000025691,Fas,14102,100%,1,14311-sapiens:musculus
2486,Homo sapiens,1075,ENSP00000261366,LMNB1,4001,100%,1,4938-sapiens:musculus
2487,Mus musculus,1075,ENSMUSP00000025486,Lmnb1,16906,100%,1,4938-sapiens:musculus
2488,Homo sapiens,284,ENSP00000356953,SDHC,6391,100%,1,14687-sapiens:musculus
2489,Mus musculus,284,ENSMUSP00000106968,Sdhc,66052,100%,1,14687-sapiens:musculus
2490,Homo sapiens,306,ENSP00000295934,HESX1,8820,100%,1,14418-sapiens:musculus
2491,Mus musculus,306,ENSMUSP00000041999,Hesx1,15209,100%,1,14418-sapiens:musculus
2492,Homo sapiens,1398,ENSP00000379855,PIK3R1,5295,100%,1,3182-sapiens:musculus
2493,Mus musculus,1398,ENSMUSP00000056774,Pik3r1,18708,100%,1,3182-sapiens:musculus
2494,Homo sapiens,691,ENSP00000301781,BSCL2,26580,100%,1,8911-sapiens:musculus
2495,Mus musculus,691,ENSMUSP00000083224,Bscl2,14705,100%,1,8911-sapiens:musculus
2496,Homo sapiens,439,ENSP00000360761,AGPAT2,10555,100%,1,12582-sapiens:musculus
2497,Mus musculus,439,ENSMUSP00000028286,Agpat2,67512,100%,1,12582-sapiens:musculus
2498,Homo sapiens,650,ENSP00000365851,BMI1,648,100%,1,9464-sapiens:musculus
2499,Mus musculus,650,ENSMUSP00000028071,Bmi1,12151,99%,1,9464-sapiens:musculus
2500,Homo sapiens,930,ENSP00000339063,EEF1A1,1915,100%,1,6142-sapiens:musculus
2501,Mus musculus,930,ENSMUSP00000042457,Eef1a1,13627,100%,1,6142-sapiens:musculus
2502,Homo sapiens,891,ENSP00000368933,TFAP2A,7020,100%,1,6535-sapiens:musculus
2503,Mus musculus,891,ENSMUSP00000105822,Tfap2a,21418,100%,1,6535-sapiens:musculus
2504,Homo sapiens,504,ENSP00000379309,BDNF,627,100%,1,11620-sapiens:musculus
2505,Mus musculus,504,ENSMUSP00000057989,Bdnf,12064,100%,1,11620-sapiens:musculus
2506,Homo sapiens,654,ENSP00000236996,CREB1,1385,100%,1,9416-sapiens:musculus
2507,Mus musculus,654,ENSMUSP00000059973,Creb1,12912,100%,1,9416-sapiens:musculus
2508,Homo sapiens,955,ENSP00000264110,ATF2,1386,100%,1,5894-sapiens:musculus
2509,Mus musculus,955,ENSMUSP00000058521,Atf2,100047997,100%,1,5894-sapiens:musculus
2510,Homo sapiens,597,ENSP00000375942,TBP,6908,100%,1,10174-sapiens:musculus
2511,Mus musculus,597,ENSMUSP00000114007,Tbp,21374,100%,1,10174-sapiens:musculus
2512,Homo sapiens,621,ENSP00000216714,APEX1,328,100%,1,9862-sapiens:musculus
2513,Mus musculus,621,ENSMUSP00000042602,Apex1,11792,100%,1,9862-sapiens:musculus
2514,Homo sapiens,1020,ENSP00000222574,HBP1,26959,100%,1,5350-sapiens:musculus
2515,Mus musculus,1020,ENSMUSP00000080344,Hbp1,73389,100%,1,5350-sapiens:musculus
2516,Homo sapiens,2205,ENSP00000371067,JAK2,3717,100%,1,1155-sapiens:musculus
2517,Mus musculus,2205,ENSMUSP00000025705,Jak2,16452,100%,1,1155-sapiens:musculus
2518,Homo sapiens,1111,ENSP00000356438,PTGS2,5743,100%,1,4690-sapiens:musculus
2519,Mus musculus,1111,ENSMUSP00000035065,Ptgs2,19225,100%,1,4690-sapiens:musculus
2520,Homo sapiens,1296,ENSP00000297185,HSPA9,3313,100%,1,3608-sapiens:musculus
2521,Mus musculus,1296,ENSMUSP00000025217,Hspa9,15526,100%,1,3608-sapiens:musculus
2522,Homo sapiens,2513,ENSP00000378402,SIN3A,25942,100%,1,806-sapiens:musculus
2523,Mus musculus,2513,ENSMUSP00000082868,Sin3a,20466,100%,1,806-sapiens:musculus
2524,Homo sapiens,580,ENSP00000378699,CDK1,983,100%,1,10426-sapiens:musculus
2525,Mus musculus,580,ENSMUSP00000020099,Cdk1,12534,100%,1,10426-sapiens:musculus
2526,Homo sapiens,782,ENSP00000364519,TFDP1,7027,100%,1,7777-sapiens:musculus
2527,Mus musculus,782,ENSMUSP00000078078,Tfdp1,21781,100%,1,7777-sapiens:musculus
2528,Homo sapiens,703,ENSP00000356954,CTGF,1490,100%,1,8781-sapiens:musculus
2529,Mus musculus,703,ENSMUSP00000020171,Ctgf,14219,100%,1,8781-sapiens:musculus
2530,Homo sapiens,1012,ENSP00000381331,HDAC2,3066,100%,1,5407-sapiens:musculus
2531,Mus musculus,1012,ENSMUSP00000019911,Hdac2,15182,100%,1,5407-sapiens:musculus
2532,Homo sapiens,315,ENSP00000351490,MAX,4149,100%,1,14308-sapiens:musculus
2533,Mus musculus,315,ENSMUSP00000106025,Max,17187,100%,1,14308-sapiens:musculus
2534,Homo sapiens,372,ENSP00000264444,MXD1,4084,100%,1,13537-sapiens:musculus
2535,Mus musculus,372,ENSMUSP00000001184,Mxd1,17119,100%,1,13537-sapiens:musculus
2536,Homo sapiens,3607,ENSP00000276072,TAF1,6872,100%,1,319-sapiens:musculus
2537,Mus musculus,3607,ENSMUSP00000098895,Taf1,270627,100%,1,319-sapiens:musculus
2538,Homo sapiens,2614,ENSP00000368358,POLA1,5422,100%,1,738-sapiens:musculus
2539,Mus musculus,2614,ENSMUSP00000006856,Pola1,18968,100%,1,738-sapiens:musculus
2540,Homo sapiens,290,ENSP00000340671,DDIT3,1649,100%,1,14599-sapiens:musculus
2541,Mus musculus,290,ENSMUSP00000026475,Ddit3,13198,100%,1,14599-sapiens:musculus
2542,Homo sapiens,982,ENSP00000384273,RELA,5970,100%,1,5653-sapiens:musculus
2543,Mus musculus,982,ENSMUSP00000025867,Rela,19697,100%,1,5653-sapiens:musculus
2544,Homo sapiens,1599,ENSP00000351777,VCP,7415,100%,1,2441-sapiens:musculus
2545,Mus musculus,1599,ENSMUSP00000030164,Vcp,269523,100%,1,2441-sapiens:musculus
2546,Homo sapiens,445,ENSP00000304697,UBB,7314,100%,1,12492-sapiens:musculus
2547,Mus musculus,445,ENSMUSP00000019649,Ubb,22187,100%,1,12492-sapiens:musculus
2548,Homo sapiens,940,ENSP00000378813,TCF3,6929,100%,1,6042-sapiens:musculus
2549,Mus musculus,940,ENSMUSP00000100979,Tcf3,21423,100%,1,6042-sapiens:musculus
2550,Homo sapiens,520,ENSP00000252818,JUND,3727,100%,1,11369-sapiens:musculus
2551,Mus musculus,520,ENSMUSP00000092901,Jund,16478,100%,1,11369-sapiens:musculus
2552,Homo sapiens,566,ENSP00000331152,MXI1,4601,100%,1,10638-sapiens:musculus
2553,Mus musculus,566,ENSMUSP00000003870,Mxi1,17859,100%,1,10638-sapiens:musculus
2554,Homo sapiens,1045,ENSP00000265433,NBN,4683,100%,1,5147-sapiens:musculus
2555,Mus musculus,1045,ENSMUSP00000029879,Nbn,27354,100%,1,5147-sapiens:musculus
2556,Homo sapiens,185,ENSP00000387204,SUMO1,7341,100%,1,15699-sapiens:musculus
2557,Mus musculus,185,ENSMUSP00000088935,Sumo1,22218,97%,1,15699-sapiens:musculus
2558,Homo sapiens,272,ENSP00000364310,H2AFX,3014,100%,1,14822-sapiens:musculus
2559,Mus musculus,272,ENSMUSP00000051432,H2afx,15270,99%,1,14822-sapiens:musculus
2560,Homo sapiens,425,ENSP00000239165,HOXB7,3217,100%,1,12786-sapiens:musculus
2561,Mus musculus,425,ENSMUSP00000040121,Hoxb7,15415,100%,1,12786-sapiens:musculus
2562,Homo sapiens,1403,ENSP00000231509,NR3C1,2908,100%,1,3163-sapiens:musculus
2563,Mus musculus,1403,ENSMUSP00000095199,Nr3c1,14815,100%,1,3163-sapiens:musculus
2564,Homo sapiens,557,ENSP00000305973,HOXC4,3221,100%,1,10762-sapiens:musculus
2565,Mus musculus,557,ENSMUSP00000097740,Hoxc4,15423,100%,1,10762-sapiens:musculus
2566,Homo sapiens,1489,ENSP00000360383,HELLS,3070,100%,1,2823-sapiens:musculus
