id_biblio,pubmed,title,url,author,publisher,year,journal,volume,pages,editor,book_title,review
1215,11445560,"Severe hypercholesterolemia, hypertriglyceridemia, and atherosclerosis in mice lacking both leptin and the low density lipoprotein receptor",NULL,Hasty et al.,NULL,2001,J Biol Chem,276,37402-37408,NULL,NULL,0
1216,14613274,Evidence for a key role of leptin in osteoarthritis,NULL,Dumond et al.,NULL,2003,Arthritis Rheum,48,3118-3129,NULL,NULL,0
1217,10537153,Development changes in long-form leptin receptor expression and localization in rat brain,NULL,Matsuda et al.,NULL,1999,Endocrinology,140,5233-5238,NULL,NULL,0
1218,11457594,Hypothalamic leptin resistance is associated with impaired leptin signal transduction in aged obese rats,NULL,Scarpace et al.,NULL,2001,Neuroscience,104,1111-1117,NULL,NULL,0
1219,10660043,Leptin inhibits bone formation through a hypothalamic relay: a central control of bone mass,NULL,Ducy et al.,NULL,2000,Cell,100,197-207,NULL,NULL,0
1220,12594516,STAT3 signalling is required for leptin regulation of energy balance but not reproduction,NULL,Bates et al.,NULL,2003,Nature,421,856-859,NULL,NULL,0
1221,8608603,Evidence that the diabetes gene encodes the leptin receptor: identification of a mutation in the leptin receptor gene in db/db mice,NULL,Chen et al.,NULL,1996,Cell,84,491-495,NULL,NULL,0
1222,8584938,Phenotypes of mouse diabetes and rat fatty due to mutations in the OB (leptin) receptor,NULL,Chua et al.,NULL,1996,Science,271,994-996,NULL,NULL,0
1223,9537324,A mutation in the human leptin receptor gene causes obesity and pituitary dysfunction,NULL,Clement et al.,NULL,1998,Nature,392,398-401,NULL,NULL,0
1224,8692797,Defective STAT signaling by the leptin receptor in diabetic mice,NULL,Ghilardi et al.,NULL,1996,Proc Natl Acad Sci U S A,93,6231-6235,NULL,NULL,0
1225,12424381,The I-kappa-B-NF-kappa-B signaling module: temporal control and selective gene activation,NULL,Hoffmann et al.,NULL,2002,Science,298,1241-1245,NULL,NULL,0
1227,7777860,Correction of radiation sensitivity in ataxia telangiectasia cells by a truncated I-kappa-B-alpha,NULL,Jung et al.,NULL,1995,Science,268,1619-1621,NULL,NULL,0
1229,12470840,What studies on human longevity tell us about the risk for cancer in the oldest old: data and hypotheses on the genetics and immunology of centenarians,NULL,Bonafe et al.,NULL,2002,Exp Gerontol,37,1263-1271,NULL,NULL,1
1230,12470829,Serum levels of the senescence biomarker clusterin/apolipoprotein J increase significantly in diabetes type II and during development of coronary heart disease or at myocardial infarction,NULL,Trougakos et al.,NULL,2002,Exp Gerontol,37,1175-1187,NULL,NULL,0
1231,12200037,Clusterin/apolipoprotein J in human aging and cancer,NULL,Trougakos and Gonos,NULL,2002,Int J Biochem Cell Biol,34,1430-1448,NULL,NULL,1
1232,11865066,Apolipoprotein J/clusterin prevents a progressive glomerulopathy of aging,NULL,Rosenberg et al.,NULL,2002,Mol Cell Biol,22,1893-1902,NULL,NULL,0
1233,7583250,Deposition of apolipoproteins E and J in senile plaques is topographically determined in both Alzheimer's disease and Down's syndrome brain,NULL,Kida et al.,NULL,1995,Brain Res,685,211-216,NULL,NULL,0
1234,7559140,Gene expression in the aging brown Norway rat epididymis,NULL,Viger and Robaire,NULL,1995,J Androl,16,108-117,NULL,NULL,0
1235,8034050,Gene relaxation and aging: changes in the abundance of rat ventral prostate SGP-2 (clusterin) and ornithine decarboxylase mRNAs,NULL,Bettuzzi et al.,NULL,1994,FEBS Lett,348,255-258,NULL,NULL,0
1236,8515248,Clusterin levels increase during neuronal development,NULL,O'Bryan et al.,NULL,1993,J Neurobiol,24,421-432,NULL,NULL,0
1237,1482089,"SGP-2, apoptosis, and aging",NULL,Grassilli et al.,NULL,1992,Ann N Y Acad Sci,663,471-474,NULL,NULL,0
1238,15192154,Long-lived Drosophila with overexpressed dFOXO in adult fat body,NULL,Giannakou et al.,NULL,2004,Science,305,361,NULL,NULL,0
1239,12072463,Induced overexpression of mitochondrial Mn-superoxide dismutase extends the life span of adult Drosophila melanogaster,NULL,Sun et al.,NULL,2002,Genetics,161,661-672,NULL,NULL,0
1240,12177370,Interleukin-6 and risk of cognitive decline: MacArthur studies of successful aging,NULL,Weaver et al.,NULL,2002,Neurology,59,371-378,NULL,NULL,0
1241,15466429,The influence of genes on the aging process of mice: a statistical assessment of the genetics of aging,NULL,de Magalhaes et al.,NULL,2005,Genetics,169,265-274,NULL,NULL,0
1242,15375705,Molecular biology of Werner syndrome,NULL,Shimamoto et al.,NULL,2004,Int J Clin Oncol,9,288-298,NULL,NULL,1
1243,11182520,"A common functional C-T substitution polymorphism in the promoter region of the human catalase gene influences transcription factor binding, reporter gene transcription and is correlated to blood catalase levels",NULL,Forsberg et al.,NULL,2001,Free Radic Biol Med,30,500-505,NULL,NULL,0
1244,11479740,A polymorphism in the promoter region of catalase is associated with blood pressure levels,NULL,Jiang et al.,NULL,2001,Hum Genet,109,95-98,NULL,NULL,0
1245,7593237,Expression and regulation of superoxide dismutase activity in human skin fibroblasts from donors of different ages,NULL,Allen et al.,NULL,1995,J Cell Physiol,165,576-587,NULL,NULL,0
1246,8655605,Expression of hydrogen peroxide and glutathione metabolizing enzymes in human skin fibroblasts derived from donors of different ages,NULL,Keogh et al.,NULL,1996,J Cell Physiol,167,512-522,NULL,NULL,0
1247,10655525,Aberrant development of motor axons and neuromuscular synapses in erbB2-deficient mice,NULL,Lin et al.,NULL,2000,Proc Natl Acad Sci U S A,97,1299-1304,NULL,NULL,0
1248,12368264,cMyc is essential for vasculogensis and angiogenesis during development and tumor progress,NULL,Baudino et al.,NULL,2002,Genes Dev,16,2530-2543,NULL,NULL,0
1249,15004557,Fas ligation on macrophages enhances IL-1R1-Toll-like receptor 4 signaling and promotes chronic inflammation,NULL,Ma et al.,NULL,2004,Nat Immunol,5,380-387,NULL,NULL,0
1250,12935877,In vivo p53 function is indispensable for DNA damage-induced apoptotic signaling in Drosophila,NULL,Lee et al.,NULL,2003,FEBS Lett,550,05-Oct,NULL,NULL,0
1251,15528772,"Modulation of PPAR in aging, inflammation, and calorie restriction",NULL,Sung et al.,NULL,2004,J Gerontol A Biol Sci Med Sci,59,997-991006,NULL,NULL,0
1252,15556289,Genetic and epigenetic modulation of telomerase activity in development and disease,NULL,Liu et al.,NULL,2004,Gene,340,01-Oct,NULL,NULL,1
1253,15545322,"Impact of telomerase ablation on organismal viability, aging, and tumorigenesis in mice lacking the DNA repair proteins PARP-1, Ku86, or DNA-PKcs",NULL,Espejel et al.,NULL,2004,J Cell Biol,167,627-638,NULL,NULL,0
1254,15569360,The G/C polymorphism of transforming growth factor beta1 is associated with human longevity: a study in Italian centenarians,NULL,Carrieri et al.,NULL,2004,Aging Cell,3,443-448,NULL,NULL,0
1255,15569359,Gene expression profile of long-lived Ames dwarf mice and Little mice,NULL,Amador-Noguez et al.,NULL,2004,Aging Cell,3,423-441,NULL,NULL,0
1256,15582274,Association analysis between longevity in the Japanese population and polymorphic variants of genes involved in insulin and insulin-like growth factor 1 signaling pathways,NULL,Kojima et al.,NULL,2004,Exp Gerontol,39,1595-1598,NULL,NULL,0
1257,15582275,Poly(ADP-ribosyl)ation and aging,NULL,Burkle et al.,NULL,2004,Exp Gerontol,39,1599-1601,NULL,NULL,1
1258,15582276,Polymorphisms in androgen and estrogen receptor genes: effects on male aging,NULL,Jiang and Huhtaniemi,NULL,2004,Exp Gerontol,39,1603-1611,NULL,NULL,1
1259,15590998,"Poly(ADP-ribosyl)ation, PARP, and aging",NULL,Beneke and Burkle,NULL,2004,Sci Aging Knowledge Environ,2004,re9,NULL,NULL,1
1260,15574496,Accelerated telomere shortening in response to life stress,NULL,Epel et al.,NULL,2004,Proc Natl Acad Sci U S A,101,17312-17315,NULL,NULL,0
1261,15565107,Insulin regulation of heart function in aging fruit flies,NULL,Wessells et al.,NULL,2004,Nat Genet,36,1275-1281,NULL,NULL,0
1262,15609101,Estrogen receptor alpha expression in mice kidney shows sex differences during aging,NULL,Sharma and Thakur,NULL,2004,Biogerontology,5,375-381,NULL,NULL,0
1263,15621204,p66(ShcA) and ageing: modulation by longevity-promoting agent aurintricarboxylic acid,NULL,Sagi et al.,NULL,2005,Mech Ageing Dev,126,249-254,NULL,NULL,0
1264,15621205,alphaMUPA mice: a transgenic model for longevity induced by caloric restriction,NULL,Miskin et al.,NULL,2005,Mech Ageing Dev,126,255-261,NULL,NULL,1
1265,15610765,Pathways and functions of the Werner syndrome protein,NULL,Lee et al.,NULL,2005,Mech Ageing Dev,126,79-86,NULL,NULL,1
1266,15621218,"Genes involved in immune response/inflammation, IGF1/insulin pathway and response to oxidative stress play a major role in the genetics of human longevity: the lesson of centenarians",NULL,Franceschi et al.,NULL,2005,Mech Ageing Dev,126,351-361,NULL,NULL,1
1267,15536017,Life extension in the dwarf mouse,NULL,Bartke and Brown-Borg,NULL,2004,Curr Top Dev Biol,63,189-225,NULL,NULL,1
1268,15582293,IGF-1 signaling and aging,NULL,Holzenberger et al.,NULL,2004,Exp Gerontol,39,1761-1764,NULL,NULL,1
1269,15326392,Heterozygous telomerase deficiency in mouse and man: when less is definitely not more,NULL,Mason and Bessler,NULL,2004,Cell Cycle,3,1127-1129,NULL,NULL,1
1270,15479179,Hutchinson-Gilford progeria syndrome,NULL,Pollex and Hegele,NULL,2004,Clin Genet,66,375-381,NULL,NULL,1
1271,15339240,The GH/IGF-I axis and longevity,NULL,Holzenberger,NULL,2004,Eur J Endocrinol,151,S23-S27,NULL,NULL,0
1272,15288688,Metabolic rate is not reduced by dietary-restriction or by lowered insulin/IGF-1 signalling and is not correlated with individual lifespan in Drosophila melanogaster,NULL,Hulbert et al.,NULL,2004,Exp Gerontol,39,1137-1143,NULL,NULL,0
1273,15603543,Decreased longevity and enhancement of age-dependent lesions in mice lacking the nuclear receptor peroxisome proliferator-activated receptor alpha (PPARalpha),NULL,Howroyd et al.,NULL,2004,Toxicol Pathol,32,591-599,NULL,NULL,0
1274,15465634,Age-dependent VEGF expression and intraneural neovascularization during regeneration of peripheral nerves,NULL,Pola et al.,NULL,2004,Neurobiol Aging,25,1361-1368,NULL,NULL,0
1275,15356634,Cytoplasmic PML function in TGF-beta signalling,NULL,Lin et al.,NULL,2004,Nature,431,205-211,NULL,NULL,0
1276,15340079,Mutant huntingtin impairs axonal trafficking in mammalian neurons in vivo and in vitro,NULL,Trushina et al.,NULL,2004,Mol Cell Biol,24,8195-8209,NULL,NULL,0
1277,15489059,Suppression of apoptosis by calorie restriction in aged kidney,NULL,Lee et al.,NULL,2004,Exp Gerontol,39,1361-1368,NULL,NULL,0
1278,15456908,Ras: the other pro-aging pathway,NULL,Longo,NULL,2004,Sci Aging Knowledge Environ,2004,pe36,NULL,NULL,1
1279,15584785,Apolipoprotein E and cognitive performance: a meta-analysis,NULL,Small et al.,NULL,2004,Psychol Aging,19,592-600,NULL,NULL,0
1280,15519757,Progressive changes in regulation of apolipoproteins E and J in glial cultures during postnatal development and aging,NULL,Patel et al.,NULL,2004,Neurosci Lett,371,199-204,NULL,NULL,0
1281,15477624,Apolipoprotein E epsilon4 genotype as a risk factor for cognitive decline and dementia: data from the Canadian Study of Health and Aging,NULL,Hsiung et al.,NULL,2004,CMAJ,171,863-867,NULL,NULL,0
1282,15461196,Apolipoprotein E genotype frequency patterns in aged Danes as revealed by logistic regression models,NULL,Tan et al.,NULL,2004,Eur J Epidemiol,19,651-656,NULL,NULL,0
1283,15450367,Age-related changes in nigrostriatal dopaminergic function are accentuated in +/- brain-derived neurotrophic factor mice,NULL,Dluzen et al.,NULL,2004,Neuroscience,128,201-208,NULL,NULL,0
1284,15520384,Sir2 mediates longevity in the fly through a pathway related to calorie restriction,NULL,Rogina and Helfand,NULL,2004,Proc Natl Acad Sci U S A,101,15998-16003,NULL,NULL,0
1285,15254550,Sirtuin activators mimic caloric restriction and delay ageing in metazoans,NULL,Wood et al.,NULL,2004,Nature,430,686-689,NULL,NULL,0
1095,15220471,Silent information regulator 2 potentiates Foxo1-mediated transcription through its deacetylase activity,NULL,Daitoku et al.,NULL,2004,Proc Natl Acad Sci U S A,101,10042-10047,NULL,NULL,0
1286,10932184,Adaptive evolution of the tumour suppressor BRCA1 in humans and chimpanzees,NULL,Huttley et al.,NULL,2000,Nat Genet,25,410-413,NULL,NULL,0
1287,15664623,Superoxide dismutase evolution and life span regulation,NULL,Landis and Tower,NULL,2005,Mech Ageing Dev,126,365-379,NULL,NULL,1
1288,15664625,Growth hormone alters methionine and glutathione metabolism in Ames dwarf mice,NULL,Brown-Borg et al.,NULL,2005,Mech Ageing Dev,126,389-398,NULL,NULL,0
1289,15664737,Glutathione metabolism in long-living Ames dwarf mice,NULL,Brown-Borg and Rakoczy,NULL,2005,Exp Gerontol,40,115-120,NULL,NULL,0
1290,15732191,Variation in the human TP53 gene affects old age survival and cancer mortality,NULL,van Heemst et al.,NULL,2005,Exp Gerontol,40,Nov-15,NULL,NULL,1
1291,15664730,Life long calorie restriction increases heat shock proteins and proteasome activity in soleus muscles of Fisher 344 rats,NULL,Selsby et al.,NULL,2005,Exp Gerontol,40,37-42,NULL,NULL,0
1292,15655364,"c-Abl in oxidative stress, aging and cancer",NULL,Li,NULL,2005,Cell Cycle,4,246-248,NULL,NULL,0
1293,15692571,Reduced hematopoietic reserves in DNA interstrand crosslink repair-deficient Ercc1(-/-) mice,NULL,Prasher et al.,NULL,2005,EMBO J,24,861-871,NULL,NULL,0
1294,15618488,Mechanisms of hair graying: incomplete melanocyte stem cell maintenance in the niche,NULL,Nishimura et al.,NULL,2005,Science,307,720-724,NULL,NULL,0
1295,1916758,Increased SOD1 enzymatic activity and gene modifications in orangutans: evolutionary implications,NULL,de Grouchy et al.,NULL,1991,Hum Genet,87,567-570,NULL,NULL,0
1296,10707974,Cysteine-rich domain isoforms of the neuregulin-1 gene are required for maintenance of peripheral synapses,NULL,Wolpowitz et al.,NULL,2000,Neuron,25,79-91,NULL,NULL,0
1297,12145742,Neuregulin 1 and susceptibility to schizophrenia,NULL,Stefansson et al.,NULL,2002,Am J Hum Genet,71,877-892,NULL,NULL,0
1298,NULL,c-Myc Cancer Gene,http://www.myc-cancer-gene.org/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1299,12174094,The polymorphism of telomerase RNA component gene in patients with systemic sclerosis,NULL,Ohtsuka et al.,NULL,2002,Br J Dermatol,147,250-254,NULL,NULL,0
1300,15744310,Nutrient control of glucose homeostasis through a complex of PGC-1alpha and SIRT1,NULL,Rodgers et al.,NULL,2005,Nature,434,113-118,NULL,NULL,0
1301,15718052,Local expression of GH and IGF-1 in the hippocampus of GH-deficient long-lived mice,NULL,Sun et al.,NULL,2005,Neurobiol Aging,26,929-937,NULL,NULL,0
1302,15699523,Hormone-treated snell dwarf mice regain fertility but remain long lived and disease resistant,NULL,Vergara et al.,NULL,2004,J Gerontol A Biol Sci Med Sci,59,1244-1250,NULL,NULL,0
1303,15722103,"A-type nuclear lamins, progerias and other degenerative disorders",NULL,Smith et al.,NULL,2005,Mech Ageing Dev,126,447-460,NULL,NULL,1
1304,11809708,Lack of WRN results in extensive deletion at nonhomologous joining ends,NULL,Oshima et al.,NULL,2002,Cancer Res,62,547-551,NULL,NULL,0
1305,12202749,Displacement of DNA-PKcs from DNA ends by the Werner syndrome protein,NULL,Li and Comai,NULL,2002,Nucleic Acids Res,30,3653-3661,NULL,NULL,0
1306,15345673,Ataxia-telangiectasia mutated gene controls insulin-like growth factor I receptor gene expression in a deoxyribonucleic acid damage response pathway via mechanisms involving zinc-finger transcription factors Sp1 and WT1,NULL,Shahrabani-Gargir et al.,NULL,2004,Endocrinology,145,5679-5687,NULL,NULL,0
1307,15688064,The nuclear lamina comes of age,NULL,Gruenbaum et al.,NULL,2005,Nat Rev Mol Cell Biol,6,21-31,NULL,NULL,1
1308,15820616,"IL-6 gene variation is not associated with increased serum levels of IL-6, muscle, weakness, or frailty in older women",NULL,Walston et al.,NULL,2005,Exp Gerontol,40,344-352,NULL,NULL,0
1309,2330056,A growth-deficiency phenotype in heterozygous mice carrying an insulin-like growth factor II gene disrupted by targeting,NULL,DeChiara et al.,NULL,1990,Nature,345,78-80,NULL,NULL,0
1310,9349812,Transactivation of Igf2 in a mouse model of Beckwith-Wiedemann syndrome,NULL,Sun et al.,NULL,1997,Nature,389,809-815,NULL,NULL,0
1311,7514593,Altered body composition and increased frequency of diverse malignancies in insulin-like growth factor-II transgenic mice,NULL,Rogler et al.,NULL,1994,J Biol Chem,269,13779-13784,NULL,NULL,0
1312,10022403,Insulin-like growth factor-I and cognitive function in healthy older men,NULL,Aleman et al.,NULL,1999,J Clin Endocrinol Metab,84,471-475,NULL,NULL,0
1313,9389646,Mouse mutant embryos overexpressing IGF-II exhibit phenotypic features of the Beckwith-Wiedemann and Simpson-Golabi-Behmel syndromes,NULL,Eggenschwiler et al.,NULL,1997,Genes Dev,11,3128-3142,NULL,NULL,0
1314,15895074,Inflammatory arthritis requires Foxo3a to prevent Fas ligand-induced neutrophil apoptosis,NULL,Jonsson et al.,NULL,2005,Nat Med,11,666-671,NULL,NULL,0
