"id","species","group","identifier","symbol","entrez_id","percentage","score","unique_grouping"
1376,"Saccharomyces cerevisiae",480,"480","CYT1",854231,"100%",1,"480-melanogaster:cerevisiae"
1377,"Drosophila melanogaster",849,"849","Rab5",33418,"99%",1,"849-melanogaster:cerevisiae"
1378,"Saccharomyces cerevisiae",849,"849","VPS21",854256,"69%",1,"849-melanogaster:cerevisiae"
1379,"Saccharomyces cerevisiae",849,"849","YPT53",855631,NULL,0.127,"849-melanogaster:cerevisiae"
1380,"Drosophila melanogaster",355,"355","CG32026",317829,NULL,0.195,"355-melanogaster:cerevisiae"
1381,"Saccharomyces cerevisiae",355,"355","IDH2",854303,"99%",1,"355-melanogaster:cerevisiae"
1382,"Drosophila melanogaster",1128,"1128","Sk2",326219,"98%",1,"1128-melanogaster:cerevisiae"
1383,"Drosophila melanogaster",1128,"1128","Sk1",32089,"98%",1,"1128-melanogaster:cerevisiae"
1384,"Saccharomyces cerevisiae",1128,"1128","LCB4",854342,"100%",1,"1128-melanogaster:cerevisiae"
1385,"Saccharomyces cerevisiae",1128,"1128","LCB5",850964,"100%",1,"1128-melanogaster:cerevisiae"
1386,"Drosophila melanogaster",1683,"1683","CG3714",33626,"100%",1,"1683-melanogaster:cerevisiae"
1387,"Saccharomyces cerevisiae",1683,"1683","NPT1",854384,"100%",1,"1683-melanogaster:cerevisiae"
1388,"Drosophila melanogaster",249,"249","Gpo-1",47611,"99%",1,"249-melanogaster:cerevisiae"
1389,"Drosophila melanogaster",249,"249","CG2137",35689,NULL,0.189,"249-melanogaster:cerevisiae"
1390,"Saccharomyces cerevisiae",249,"249","GUT2",854651,"100%",1,"249-melanogaster:cerevisiae"
1391,"Saccharomyces cerevisiae",1269,"1269","FKH2",855656,"100%",1,"1269-melanogaster:cerevisiae"
1392,"Saccharomyces cerevisiae",1269,"1269","FKH1",854675,NULL,0.175,"1269-melanogaster:cerevisiae"
1393,"Drosophila melanogaster",1082,"1082","CG5946",39336,"99%",1,"1082-melanogaster:cerevisiae"
1394,"Saccharomyces cerevisiae",1082,"1082","CBR1",854768,"54%",1,"1082-melanogaster:cerevisiae"
1395,"Saccharomyces cerevisiae",1082,"1082","PGA3",854914,NULL,0.051,"1082-melanogaster:cerevisiae"
1396,"Drosophila melanogaster",530,"530","RagA",41071,"100%",1,"530-melanogaster:cerevisiae"
1397,"Saccharomyces cerevisiae",530,"530","GTR1",854918,"100%",1,"530-melanogaster:cerevisiae"
1398,"Drosophila melanogaster",718,"718","Jafrac1",53578,"64%",1,"718-melanogaster:cerevisiae"
1399,"Drosophila melanogaster",718,"718","CG6888",39658,NULL,0.16,"718-melanogaster:cerevisiae"
1400,"Drosophila melanogaster",718,"718","Jafrac2",53577,NULL,0.141,"718-melanogaster:cerevisiae"
1401,"Saccharomyces cerevisiae",718,"718","TSA1",854980,"100%",1,"718-melanogaster:cerevisiae"
1402,"Saccharomyces cerevisiae",718,"718","TSA2",852064,NULL,0.767,"718-melanogaster:cerevisiae"
1403,"Drosophila melanogaster",703,"703","Rab7",42841,"99%",1,"703-melanogaster:cerevisiae"
1404,"Saccharomyces cerevisiae",703,"703","YPT7",855012,"99%",1,"703-melanogaster:cerevisiae"
1405,"Drosophila melanogaster",1360,"1360","Cyp4d14",45706,"92%",1,"1360-melanogaster:cerevisiae"
1406,"Drosophila melanogaster",1360,"1360","Cyp4d2",31192,NULL,0.463,"1360-melanogaster:cerevisiae"
1407,"Drosophila melanogaster",1360,"1360","Cyp4d20",38311,NULL,0.386,"1360-melanogaster:cerevisiae"
1408,"Drosophila melanogaster",1360,"1360","Cyp4d21",34036,NULL,0.351,"1360-melanogaster:cerevisiae"
1409,"Drosophila melanogaster",1360,"1360","Cyp4d8",38841,NULL,0.35,"1360-melanogaster:cerevisiae"
1410,"Drosophila melanogaster",1360,"1360","Cyp4ae1",31193,NULL,0.316,"1360-melanogaster:cerevisiae"
1411,"Drosophila melanogaster",1360,"1360","Cyp4d1",31188,NULL,0.289,"1360-melanogaster:cerevisiae"
1412,"Drosophila melanogaster",1360,"1360","Cyp4c3",43663,NULL,0.28,"1360-melanogaster:cerevisiae"
1413,"Drosophila melanogaster",1360,"1360","Cyp4e2",35822,NULL,0.245,"1360-melanogaster:cerevisiae"
1414,"Drosophila melanogaster",1360,"1360","Cyp4e3",34291,NULL,0.244,"1360-melanogaster:cerevisiae"
1415,"Drosophila melanogaster",1360,"1360","Cyp4e1",44632,NULL,0.239,"1360-melanogaster:cerevisiae"
1416,"Drosophila melanogaster",1360,"1360","Cyp4s3",32444,NULL,0.227,"1360-melanogaster:cerevisiae"
1417,"Drosophila melanogaster",1360,"1360","Cyp4g1",30986,NULL,0.153,"1360-melanogaster:cerevisiae"
1418,"Drosophila melanogaster",1360,"1360","Cyp4aa1",36752,NULL,0.153,"1360-melanogaster:cerevisiae"
1419,"Drosophila melanogaster",1360,"1360","Cyp312a1",40005,NULL,0.149,"1360-melanogaster:cerevisiae"
1420,"Drosophila melanogaster",1360,"1360","Cyp4ad1",35821,NULL,0.134,"1360-melanogaster:cerevisiae"
1421,"Drosophila melanogaster",1360,"1360","Cyp311a1",32170,NULL,0.12,"1360-melanogaster:cerevisiae"
1422,"Drosophila melanogaster",1360,"1360","Cyp316a1",38840,NULL,0.063,"1360-melanogaster:cerevisiae"
1423,"Saccharomyces cerevisiae",1360,"1360","ERG5",855029,"100%",1,"1360-melanogaster:cerevisiae"
1424,"Drosophila melanogaster",1698,"1698","Bteb2",31410,"53%",1,"1698-melanogaster:cerevisiae"
1425,"Saccharomyces cerevisiae",1698,"1698","MSN2",855053,"100%",1,"1698-melanogaster:cerevisiae"
1426,"Drosophila melanogaster",954,"954","CG42345",35494,"100%",1,"954-melanogaster:cerevisiae"
1427,"Drosophila melanogaster",954,"954","CG3759",34258,NULL,0.168,"954-melanogaster:cerevisiae"
1428,"Drosophila melanogaster",954,"954","CG32557",326221,NULL,0.086,"954-melanogaster:cerevisiae"
1429,"Drosophila melanogaster",954,"954","MCO3",43134,NULL,0.077,"954-melanogaster:cerevisiae"
1430,"Saccharomyces cerevisiae",954,"954","FET3",855080,"87%",1,"954-melanogaster:cerevisiae"
1431,"Saccharomyces cerevisiae",954,"954","FET5",850502,NULL,0.335,"954-melanogaster:cerevisiae"
1432,"Drosophila melanogaster",1535,"1535","Vps20",37581,"100%",1,"1535-melanogaster:cerevisiae"
1433,"Saccharomyces cerevisiae",1535,"1535","VPS20",855101,"100%",1,"1535-melanogaster:cerevisiae"
1434,"Drosophila melanogaster",772,"772","Prat2",38753,"100%",1,"772-melanogaster:cerevisiae"
1435,"Drosophila melanogaster",772,"772","Prat",40935,NULL,0.716,"772-melanogaster:cerevisiae"
1436,"Saccharomyces cerevisiae",772,"772","ADE4",855346,"100%",1,"772-melanogaster:cerevisiae"
1437,"Drosophila melanogaster",159,"159","Rpd3",38565,"94%",1,"159-melanogaster:cerevisiae"
1438,"Saccharomyces cerevisiae",159,"159","RPD3",855386,"99%",1,"159-melanogaster:cerevisiae"
1439,"Drosophila melanogaster",791,"791","Ras85D",41140,"62%",1,"791-melanogaster:cerevisiae"
1440,"Saccharomyces cerevisiae",791,"791","RAS1",854268,"96%",1,"791-melanogaster:cerevisiae"
1441,"Saccharomyces cerevisiae",791,"791","RAS2",855625,NULL,0.314,"791-melanogaster:cerevisiae"
1442,"Drosophila melanogaster",413,"413","CG5261",34021,"99%",1,"413-melanogaster:cerevisiae"
1443,"Saccharomyces cerevisiae",413,"413","LAT1",855653,"100%",1,"413-melanogaster:cerevisiae"
1444,"Saccharomyces cerevisiae",1269,"1269","FKH2",855656,"100%",1,"1269-melanogaster:cerevisiae"
1445,"Saccharomyces cerevisiae",1269,"1269","FKH1",854675,NULL,0.175,"1269-melanogaster:cerevisiae"
1446,"Drosophila melanogaster",1069,"1069","Glut3",42036,NULL,0.082,"1069-melanogaster:cerevisiae"
1447,"Saccharomyces cerevisiae",1069,"1069","GAL2",850770,"92%",1,"1069-melanogaster:cerevisiae"
1448,"Saccharomyces cerevisiae",1069,"1069","HXT6",851944,NULL,0.702,"1069-melanogaster:cerevisiae"
1449,"Saccharomyces cerevisiae",1069,"1069","HXT7",851943,NULL,0.702,"1069-melanogaster:cerevisiae"
1450,"Saccharomyces cerevisiae",1069,"1069","HXT4",856492,NULL,0.66,"1069-melanogaster:cerevisiae"
1451,"Saccharomyces cerevisiae",1069,"1069","HXT8",853216,NULL,0.645,"1069-melanogaster:cerevisiae"
1452,"Saccharomyces cerevisiae",1069,"1069","HXT3",851946,NULL,0.626,"1069-melanogaster:cerevisiae"
1453,"Saccharomyces cerevisiae",1069,"1069","HXT1",856494,NULL,0.623,"1069-melanogaster:cerevisiae"
1454,"Saccharomyces cerevisiae",1069,"1069","HXT5",856496,NULL,0.608,"1069-melanogaster:cerevisiae"
1455,"Saccharomyces cerevisiae",1069,"1069","HXT9",853236,NULL,0.591,"1069-melanogaster:cerevisiae"
1456,"Saccharomyces cerevisiae",1069,"1069","HXT11",854009,NULL,0.589,"1069-melanogaster:cerevisiae"
1457,"Saccharomyces cerevisiae",1069,"1069","HXT2",855023,NULL,0.561,"1069-melanogaster:cerevisiae"
1458,"Saccharomyces cerevisiae",1069,"1069","HXT10",850536,NULL,0.545,"1069-melanogaster:cerevisiae"
1459,"Saccharomyces cerevisiae",1069,"1069","HXT17",855809,NULL,0.502,"1069-melanogaster:cerevisiae"
1460,"Saccharomyces cerevisiae",1069,"1069","HXT13",856640,NULL,0.501,"1069-melanogaster:cerevisiae"
1461,"Saccharomyces cerevisiae",1069,"1069","HXT15",851352,NULL,0.497,"1069-melanogaster:cerevisiae"
1462,"Saccharomyces cerevisiae",1069,"1069","HXT16",853623,NULL,0.493,"1069-melanogaster:cerevisiae"
1463,"Drosophila melanogaster",1098,"1098","Atg6",42850,"100%",1,"1098-melanogaster:cerevisiae"
1464,"Saccharomyces cerevisiae",1098,"1098","VPS30",855983,"100%",1,"1098-melanogaster:cerevisiae"
1465,"Drosophila melanogaster",784,"784","Sirt2",42414,"99%",1,"784-melanogaster:cerevisiae"
1466,"Saccharomyces cerevisiae",784,"784","HST2",856092,"87%",1,"784-melanogaster:cerevisiae"
1467,"Drosophila melanogaster",559,"559","ome",44297,"91%",1,"559-melanogaster:cerevisiae"
1468,"Drosophila melanogaster",559,"559","CG11319",33923,NULL,0.103,"559-melanogaster:cerevisiae"
1469,"Saccharomyces cerevisiae",559,"559","DAP2",856423,"100%",1,"559-melanogaster:cerevisiae"
1470,"Saccharomyces cerevisiae",559,"559","STE13",854394,NULL,0.103,"559-melanogaster:cerevisiae"
1471,"Drosophila melanogaster",504,"504","S6k",38654,"98%",1,"504-melanogaster:cerevisiae"
1472,"Saccharomyces cerevisiae",504,"504","YPK1",853733,"98%",1,"504-melanogaster:cerevisiae"
1473,"Saccharomyces cerevisiae",504,"504","YPK2",855130,NULL,0.592,"504-melanogaster:cerevisiae"
1474,"Saccharomyces cerevisiae",504,"504","SCH9",856612,NULL,0.058,"504-melanogaster:cerevisiae"
1475,"Drosophila melanogaster",390,"390","14-3-3epsi",42186,"96%",1,"390-melanogaster:cerevisiae"
1476,"Saccharomyces cerevisiae",390,"390","BMH1",856924,"100%",1,"390-melanogaster:cerevisiae"
1477,"Saccharomyces cerevisiae",390,"390","BMH2",851676,NULL,0.744,"390-melanogaster:cerevisiae"
1478,"Danio rerio",4985,"4985","ucp2",555812,"87%",1,"4985-rerio:sapiens"
1479,"Homo sapiens",4985,"4985","UCP2",7351,"99%",1,"4985-rerio:sapiens"
1480,"Mus musculus",6666,"6666","Ghr",14600,"100%",1,"6666-rerio:musculus"
1481,"Danio rerio",4914,"4914","ucp2",555812,"88%",1,"4914-rerio:musculus"
1482,"Mus musculus",4914,"4914","Ucp2",22228,"98%",1,"4914-rerio:musculus"
1483,"Danio rerio",4654,"4654","ucp2",555812,"89%",1,"4654-rerio:troglodytes"
1484,"Pan troglodytes",4654,"4654","UCP2",451416,"99%",1,"4654-rerio:troglodytes"
1485,"Danio rerio",4526,"4526","ucp2",555812,"89%",1,"4526-rerio:norvegicus"
1486,"Rattus norvegicus",4526,"4526","Ucp2",54315,"98%",1,"4526-rerio:norvegicus"
1487,"Danio rerio",1156,"1156","ucp2",555812,NULL,0.692,"1156-rerio:cerevisiae"
1488,"Danio rerio",1156,"1156","si:ch211-2",368367,NULL,0.541,"1156-rerio:cerevisiae"
1489,"Danio rerio",1156,"1156","slc25a27",393312,NULL,0.088,"1156-rerio:cerevisiae"
1490,"Saccharomyces cerevisiae",1156,"1156","DIC1",851063,"90%",1,"1156-rerio:cerevisiae"
1491,"Danio rerio",611,"611","sc5dl",447891,"100%",1,"611-rerio:cerevisiae"
1492,"Saccharomyces cerevisiae",611,"611","ERG3",850745,"100%",1,"611-rerio:cerevisiae"
1493,"Danio rerio",1891,"1891","zgc:92518",436634,"67%",1,"1891-rerio:cerevisiae"
1494,"Danio rerio",1891,"1891","METTL21C (",100006042,NULL,0.366,"1891-rerio:cerevisiae"
1495,"Saccharomyces cerevisiae",1891,"1891","NNT1",850991,"100%",1,"1891-rerio:cerevisiae"
1496,"Danio rerio",1490,"1490","elovl2",678614,"74%",1,"1490-rerio:cerevisiae"
1497,"Danio rerio",1490,"1490","elovl5",393425,"65%",1,"1490-rerio:cerevisiae"
1498,"Danio rerio",1490,"1490","elovl7a",334217,"61%",1,"1490-rerio:cerevisiae"
1499,"Danio rerio",1490,"1490","elovl1a",449816,NULL,0.467,"1490-rerio:cerevisiae"
1500,"Danio rerio",1490,"1490","zgc:112263",554145,NULL,0.324,"1490-rerio:cerevisiae"
1501,"Danio rerio",1490,"1490","zgc:153394",767653,NULL,0.302,"1490-rerio:cerevisiae"
1502,"Danio rerio",1490,"1490","elovl4b",335732,NULL,0.287,"1490-rerio:cerevisiae"
1503,"Danio rerio",1490,"1490","elovl4a",100332451,NULL,0.272,"1490-rerio:cerevisiae"
1504,"Saccharomyces cerevisiae",1490,"1490","FEN1",850400,"100%",1,"1490-rerio:cerevisiae"
1505,"Saccharomyces cerevisiae",1490,"1490","ELO1",853243,"100%",1,"1490-rerio:cerevisiae"
1506,"Saccharomyces cerevisiae",1490,"1490","SUR4",851087,"100%",1,"1490-rerio:cerevisiae"
1507,"Saccharomyces cerevisiae",1190,"1190","VPS8",851261,"100%",1,"1190-rerio:cerevisiae"
1508,"Saccharomyces cerevisiae",266,"266","SFA1",851386,"100%",1,"266-rerio:cerevisiae"
1509,"Danio rerio",1209,"1209","RPL31",677758,"100%",1,"1209-rerio:cerevisiae"
1510,"Saccharomyces cerevisiae",1209,"1209","RPL31B",851122,"100%",1,"1209-rerio:cerevisiae"
1511,"Saccharomyces cerevisiae",1209,"1209","RPL31A",851484,"100%",1,"1209-rerio:cerevisiae"
1512,"Danio rerio",1679,"1679","sirt5",436878,"100%",1,"1679-rerio:cerevisiae"
1513,"Danio rerio",1679,"1679","SIRT4",791628,NULL,0.053,"1679-rerio:cerevisiae"
1514,"Saccharomyces cerevisiae",1679,"1679","SIR2",851520,"85%",1,"1679-rerio:cerevisiae"
1515,"Saccharomyces cerevisiae",1679,"1679","HST1",854086,NULL,0.498,"1679-rerio:cerevisiae"
1516,"Danio rerio",375,"375","ywhae2",503763,"99%",1,"375-rerio:cerevisiae"
1517,"Danio rerio",375,"375","ywhae1",322060,NULL,0.71,"375-rerio:cerevisiae"
1518,"Saccharomyces cerevisiae",375,"375","BMH2",851676,"100%",1,"375-rerio:cerevisiae"
1519,"Saccharomyces cerevisiae",375,"375","BMH1",856924,NULL,0.691,"375-rerio:cerevisiae"
1520,"Danio rerio",918,"918","HIST2H4B (",100333615,"100%",1,"918-rerio:cerevisiae"
1521,"Danio rerio",918,"918","wu:fe37d09",100333615,"100%",1,"918-rerio:cerevisiae"
1522,"Saccharomyces cerevisiae",918,"918","HHF2",852294,"100%",1,"918-rerio:cerevisiae"
1523,"Saccharomyces cerevisiae",918,"918","HHF1",852294,"100%",1,"918-rerio:cerevisiae"
1524,"Danio rerio",605,"605","hk2",100536576,"100%",1,"605-rerio:cerevisiae"
1525,"Danio rerio",605,"605","hkdc1",321224,"100%",1,"605-rerio:cerevisiae"
1526,"Danio rerio",605,"605","hk1",406791,NULL,0.692,"605-rerio:cerevisiae"
1527,"Saccharomyces cerevisiae",605,"605","HXK1",850614,"100%",1,"605-rerio:cerevisiae"
1528,"Saccharomyces cerevisiae",605,"605","HXK2",852639,"100%",1,"605-rerio:cerevisiae"
1529,"Danio rerio",1650,"1650","hhatlb",792224,"100%",1,"1650-rerio:cerevisiae"
1530,"Danio rerio",1650,"1650","hhatla",393861,NULL,0.685,"1650-rerio:cerevisiae"
1531,"Saccharomyces cerevisiae",1650,"1650","GUP1",852796,"100%",1,"1650-rerio:cerevisiae"
1532,"Saccharomyces cerevisiae",1650,"1650","GUP2",855912,NULL,0.546,"1650-rerio:cerevisiae"
1533,"Danio rerio",230,"230","gclc",326857,"100%",1,"230-rerio:cerevisiae"
1534,"Saccharomyces cerevisiae",230,"230","GSH1",853344,"100%",1,"230-rerio:cerevisiae"
1535,"Danio rerio",5,"5","mtor",324254,"100%",1,"5-rerio:cerevisiae"
1536,"Saccharomyces cerevisiae",5,"5","TOR1",853529,"100%",1,"5-rerio:cerevisiae"
1537,"Saccharomyces cerevisiae",5,"5","TOR2",853632,NULL,0.491,"5-rerio:cerevisiae"
1538,"Danio rerio",681,"681","MDH2",406405,"100%",1,"681-rerio:cerevisiae"
1539,"Saccharomyces cerevisiae",681,"681","MDH1",853777,"99%",1,"681-rerio:cerevisiae"
1540,"Saccharomyces cerevisiae",681,"681","MDH3",851481,NULL,0.086,"681-rerio:cerevisiae"
1541,"Danio rerio",1823,"1823","sp9",405896,"100%",1,"1823-rerio:cerevisiae"
1542,"Danio rerio",1823,"1823","sp8b",324931,"100%",1,"1823-rerio:cerevisiae"
1543,"Danio rerio",1823,"1823","sp8a",321264,NULL,0.633,"1823-rerio:cerevisiae"
1544,"Danio rerio",1823,"1823","CR384078.1",799504,NULL,0.184,"1823-rerio:cerevisiae"
1545,"Danio rerio",1823,"1823","sp5l",324261,NULL,0.163,"1823-rerio:cerevisiae"
1546,"Danio rerio",1823,"1823","sp5",353154,NULL,0.159,"1823-rerio:cerevisiae"
1547,"Saccharomyces cerevisiae",1823,"1823","MSN4",853803,"100%",1,"1823-rerio:cerevisiae"
1548,"Saccharomyces cerevisiae",1823,"1823","MOT3",855092,"100%",1,"1823-rerio:cerevisiae"
1549,"Danio rerio",1210,"1210","zgc:110319",796111,"100%",1,"1210-rerio:cerevisiae"
1550,"Danio rerio",1210,"1210","hirip5",403053,NULL,0.257,"1210-rerio:cerevisiae"
1551,"Saccharomyces cerevisiae",1210,"1210","NFU1",853826,"100%",1,"1210-rerio:cerevisiae"
1552,"Danio rerio",967,"967","rock2b",321070,"94%",1,"967-rerio:cerevisiae"
1553,"Danio rerio",967,"967","rock2a",317747,NULL,0.642,"967-rerio:cerevisiae"
1554,"Danio rerio",967,"967","cdc42bpb",567039,NULL,0.123,"967-rerio:cerevisiae"
1555,"Danio rerio",967,"967","",799508,NULL,0.105,"967-rerio:cerevisiae"
1556,"Saccharomyces cerevisiae",967,"967","PKH2",854053,"94%",1,"967-rerio:cerevisiae"
1557,"Saccharomyces cerevisiae",967,"967","PKH1",852101,NULL,0.166,"967-rerio:cerevisiae"
1558,"Danio rerio",1679,"1679","sirt5",436878,"100%",1,"1679-rerio:cerevisiae"
1559,"Danio rerio",1679,"1679","SIRT4",791628,NULL,0.053,"1679-rerio:cerevisiae"
1560,"Saccharomyces cerevisiae",1679,"1679","SIR2",851520,"85%",1,"1679-rerio:cerevisiae"
1561,"Saccharomyces cerevisiae",1679,"1679","HST1",854086,NULL,0.498,"1679-rerio:cerevisiae"
1562,"Danio rerio",472,"472","cyc1",564379,"100%",1,"472-rerio:cerevisiae"
1563,"Saccharomyces cerevisiae",472,"472","CYT1",854231,"100%",1,"472-rerio:cerevisiae"
1564,"Danio rerio",852,"852","rab5b",405821,"96%",1,"852-rerio:cerevisiae"
1565,"Danio rerio",852,"852","rab5aa",337737,NULL,0.434,"852-rerio:cerevisiae"
1566,"Danio rerio",852,"852","rab5c",386807,NULL,0.416,"852-rerio:cerevisiae"
1567,"Danio rerio",852,"852","rab5ab",393945,NULL,0.416,"852-rerio:cerevisiae"
1568,"Saccharomyces cerevisiae",852,"852","VPS21",854256,"83%",1,"852-rerio:cerevisiae"
1569,"Saccharomyces cerevisiae",852,"852","YPT53",855631,NULL,0.118,"852-rerio:cerevisiae"
1570,"Danio rerio",409,"409","idh3a",393926,"100%",1,"409-rerio:cerevisiae"
1571,"Saccharomyces cerevisiae",409,"409","IDH2",854303,"99%",1,"409-rerio:cerevisiae"
1572,"Danio rerio",940,"940","SPHK2",100150090,"53%",1,"940-rerio:cerevisiae"
1573,"Saccharomyces cerevisiae",940,"940","LCB5",850964,"100%",1,"940-rerio:cerevisiae"
1574,"Saccharomyces cerevisiae",940,"940","LCB4",854342,NULL,0.394,"940-rerio:cerevisiae"
1575,"Danio rerio",1853,"1853","naprt1",393864,"100%",1,"1853-rerio:cerevisiae"
1576,"Saccharomyces cerevisiae",1853,"1853","NPT1",854384,"100%",1,"1853-rerio:cerevisiae"
1577,"Saccharomyces cerevisiae",220,"220","GUT2",854651,"100%",1,"220-rerio:cerevisiae"
1578,"Danio rerio",1409,"1409","foxk2",324141,"100%",1,"1409-rerio:cerevisiae"
1579,"Danio rerio",1409,"1409","foxk1",334470,NULL,0.462,"1409-rerio:cerevisiae"
1580,"Saccharomyces cerevisiae",1409,"1409","FHL1",856219,"100%",1,"1409-rerio:cerevisiae"
1581,"Saccharomyces cerevisiae",1409,"1409","FKH1",854675,"100%",1,"1409-rerio:cerevisiae"
1582,"Saccharomyces cerevisiae",1409,"1409","FKH2",855656,NULL,0.358,"1409-rerio:cerevisiae"
1583,"Danio rerio",1024,"1024","cyb5r3",324560,"100%",1,"1024-rerio:cerevisiae"
1584,"Danio rerio",1024,"1024","dia1",336553,NULL,0.559,"1024-rerio:cerevisiae"
1585,"Saccharomyces cerevisiae",1024,"1024","PGA3",854914,"75%",1,"1024-rerio:cerevisiae"
1586,"Saccharomyces cerevisiae",1024,"1024","AIM33",854887,NULL,0.294,"1024-rerio:cerevisiae"
1587,"Danio rerio",669,"669","prdx2",791455,"100%",1,"669-rerio:cerevisiae"
1588,"Danio rerio",669,"669","PRDX1",541344,NULL,0.547,"669-rerio:cerevisiae"
1589,"Danio rerio",669,"669","prdx4",570477,NULL,0.318,"669-rerio:cerevisiae"
1590,"Danio rerio",669,"669","prdx3",373079,NULL,0.081,"669-rerio:cerevisiae"
1591,"Saccharomyces cerevisiae",669,"669","TSA1",854980,"100%",1,"669-rerio:cerevisiae"
1592,"Saccharomyces cerevisiae",669,"669","TSA2",852064,NULL,0.743,"669-rerio:cerevisiae"
1593,"Danio rerio",659,"659","",431725,"99%",1,"659-rerio:cerevisiae"
1594,"Danio rerio",659,"659","rab7",393902,NULL,0.755,"659-rerio:cerevisiae"
1595,"Saccharomyces cerevisiae",659,"659","YPT7",855012,"100%",1,"659-rerio:cerevisiae"
1596,"Danio rerio",1460,"1460","cyp26a1",30381,"70%",1,"1460-rerio:cerevisiae"
1597,"Danio rerio",1460,"1460","cyp26c1",554036,NULL,0.312,"1460-rerio:cerevisiae"
1598,"Saccharomyces cerevisiae",1460,"1460","ERG5",855029,"100%",1,"1460-rerio:cerevisiae"
1599,"Danio rerio",1859,"1859","SP3 (2 of ",562624,"100%",1,"1859-rerio:cerevisiae"
1600,"Danio rerio",1859,"1859","sp3",558652,NULL,0.472,"1859-rerio:cerevisiae"
