"id","species","group","identifier","symbol","entrez_id","percentage","score","unique_grouping"
2862,"Caenorhabditis elegans",3793,"CE20218","cco-2",176707,"100%",1,"3793-elegans:musculus"
2863,"Mus musculus",3793,"ENSMUSP00000000090","Cox5a",12858,"100%",1,"3793-elegans:musculus"
2864,"Caenorhabditis elegans",1198,"CE42682","ccr-4",178184,"100%",1,"1198-elegans:musculus"
2865,"Mus musculus",1198,"ENSMUSP00000108629","Cnot6l",231464,"100%",1,"1198-elegans:musculus"
2866,"Caenorhabditis elegans",422,"CE02262","cct-4",174330,"100%",1,"422-elegans:musculus"
2867,"Mus musculus",422,"ENSMUSP00000020562","Cct4",12464,"100%",1,"422-elegans:musculus"
2868,"Caenorhabditis elegans",468,"CE01234","cct-6",175819,"100%",1,"468-elegans:musculus"
2869,"Mus musculus",468,"ENSMUSP00000021040","Cct6b",12467,"100%",1,"468-elegans:musculus"
2870,"Mus musculus",468,"ENSMUSP00000031402","Cct6a",12466,NULL,0.396,"468-elegans:musculus"
2871,"Caenorhabditis elegans",3951,"CE16952","vps-37",178944,"100%",1,"3951-elegans:musculus"
2872,"Mus musculus",3951,"ENSMUSP00000047980","Vps37b",330192,"100%",1,"3951-elegans:musculus"
2873,"Mus musculus",3951,"ENSMUSP00000085264","Vps37c",107305,NULL,0.134,"3951-elegans:musculus"
2874,"Caenorhabditis elegans",3653,"CE11778","cdc-25.1",172353,"100%",1,"3653-elegans:musculus"
2875,"Mus musculus",3653,"ENSMUSP00000028804","Cdc25b",12531,"100%",1,"3653-elegans:musculus"
2876,"Mus musculus",3653,"ENSMUSP00000091882","Cdc25a",12530,NULL,0.255,"3653-elegans:musculus"
2877,"Caenorhabditis elegans",1366,"CE30320","cdk-7",171784,"100%",1,"1366-elegans:musculus"
2878,"Mus musculus",1366,"ENSMUSP00000088845","Cdk7",12572,"99%",1,"1366-elegans:musculus"
2879,"Caenorhabditis elegans",4671,"CE03628","cki-1",174260,"100%",1,"4671-elegans:musculus"
2880,"Caenorhabditis elegans",4671,"CE31824","cki-2",174261,NULL,0.069,"4671-elegans:musculus"
2881,"Mus musculus",4671,"ENSMUSP00000113150","Cdkn1a",12575,"100%",1,"4671-elegans:musculus"
2882,"Mus musculus",4671,"ENSMUSP00000003115","Cdkn1b",12576,NULL,0.066,"4671-elegans:musculus"
2883,"Caenorhabditis elegans",2868,"CE29088","ced-3",178272,"100%",1,"2868-elegans:musculus"
2884,"Mus musculus",2868,"ENSMUSP00000031895","Casp2",12366,"87%",1,"2868-elegans:musculus"
2885,"Caenorhabditis elegans",1117,"CE32300","cel-1",172814,"100%",1,"1117-elegans:musculus"
2886,"Mus musculus",1117,"ENSMUSP00000103788","Rngtt",24018,"100%",1,"1117-elegans:musculus"
2887,"Caenorhabditis elegans",283,"CE42072","che-11",179666,"100%",1,"283-elegans:musculus"
2888,"Mus musculus",283,"ENSMUSP00000024983","Ift140",106633,"100%",1,"283-elegans:musculus"
2889,"Caenorhabditis elegans",1714,"CE31704","che-13",186607,"100%",1,"1714-elegans:musculus"
2890,"Mus musculus",1714,"ENSMUSP00000046645","Ift57",73916,"100%",1,"1714-elegans:musculus"
2891,"Caenorhabditis elegans",442,"CE25876","che-2",180401,"100%",1,"442-elegans:musculus"
2892,"Mus musculus",442,"ENSMUSP00000103442","Ift80",68259,"100%",1,"442-elegans:musculus"
2893,"Caenorhabditis elegans",4,"CE32386","che-3",172593,"100%",1,"4-elegans:musculus"
2894,"Mus musculus",4,"ENSMUSP00000046733","Dync2h1",110350,"100%",1,"4-elegans:musculus"
2895,"Caenorhabditis elegans",2234,"CE28251","T08D2.7",191613,"99%",1,"2234-elegans:musculus"
2896,"Caenorhabditis elegans",2234,"CE27297","chk-2",180304,NULL,0.874,"2234-elegans:musculus"
2897,"Mus musculus",2234,"ENSMUSP00000066679","Chek2",50883,"99%",1,"2234-elegans:musculus"
2898,"Caenorhabditis elegans",1909,"CE26076","chk-1",3565921,"98%",1,"1909-elegans:musculus"
2899,"Mus musculus",1909,"ENSMUSP00000034625","Chek1",12649,"99%",1,"1909-elegans:musculus"
2900,"Caenorhabditis elegans",3375,"CE00173","cit-1.1",176125,"100%",1,"3375-elegans:musculus"
2901,"Caenorhabditis elegans",3375,"CE29042","cit-1.2",176126,NULL,0.078,"3375-elegans:musculus"
2902,"Mus musculus",3375,"ENSMUSP00000027587","Ccnt2",72949,"100%",1,"3375-elegans:musculus"
2903,"Mus musculus",3375,"ENSMUSP00000012104","Ccnt1",12455,"100%",1,"3375-elegans:musculus"
2904,"Caenorhabditis elegans",4352,"CE30240","clk-2",176065,"100%",1,"4352-elegans:musculus"
2905,"Mus musculus",4352,"ENSMUSP00000110835","Telo2",71718,"100%",1,"4352-elegans:musculus"
2906,"Caenorhabditis elegans",2013,"CE32679","cnb-1",179572,"100%",1,"2013-elegans:musculus"
2907,"Mus musculus",2013,"ENSMUSP00000099944","Ppp3r1",19058,"92%",1,"2013-elegans:musculus"
2908,"Caenorhabditis elegans",3508,"CE04518","col-172",180934,"74%",1,"3508-elegans:musculus"
2909,"Caenorhabditis elegans",3508,"CE26826","col-181",181378,"75%",1,"3508-elegans:musculus"
2910,"Caenorhabditis elegans",3508,"CE09354","col-73",184366,NULL,0.369,"3508-elegans:musculus"
2911,"Caenorhabditis elegans",3508,"CE36533","col-20",173840,NULL,0.36,"3508-elegans:musculus"
2912,"Caenorhabditis elegans",3508,"CE17596","col-138",183722,NULL,0.351,"3508-elegans:musculus"
2913,"Caenorhabditis elegans",3508,"CE15671","col-178",181307,NULL,0.32,"3508-elegans:musculus"
2914,"Caenorhabditis elegans",3508,"CE15672","col-179",181308,NULL,0.315,"3508-elegans:musculus"
2915,"Caenorhabditis elegans",3508,"CE41676","col-101",176854,NULL,0.287,"3508-elegans:musculus"
2916,"Caenorhabditis elegans",3508,"CE11290","col-159",179803,NULL,0.283,"3508-elegans:musculus"
2917,"Caenorhabditis elegans",3508,"CE29156","rol-8",174226,NULL,0.282,"3508-elegans:musculus"
2918,"Caenorhabditis elegans",3508,"CE16427","col-85",188672,NULL,0.28,"3508-elegans:musculus"
2919,"Caenorhabditis elegans",3508,"CE08889","col-68",173395,NULL,0.28,"3508-elegans:musculus"
2920,"Caenorhabditis elegans",3508,"CE05638","col-12",179453,NULL,0.276,"3508-elegans:musculus"
2921,"Caenorhabditis elegans",3508,"CE31962","col-160",179804,NULL,0.276,"3508-elegans:musculus"
2922,"Caenorhabditis elegans",3508,"CE05639","col-13",179452,NULL,0.274,"3508-elegans:musculus"
2923,"Caenorhabditis elegans",3508,"CE03514","col-77",174336,NULL,0.273,"3508-elegans:musculus"
2924,"Caenorhabditis elegans",3508,"CE02214","ram-2",174687,NULL,0.271,"3508-elegans:musculus"
2925,"Caenorhabditis elegans",3508,"CE07789","sqt-2",173382,NULL,0.265,"3508-elegans:musculus"
2926,"Caenorhabditis elegans",3508,"CE13609","col-40",173495,NULL,0.255,"3508-elegans:musculus"
2927,"Caenorhabditis elegans",3508,"CE25036","dpy-14",172410,NULL,0.253,"3508-elegans:musculus"
2928,"Caenorhabditis elegans",3508,"CE06893","col-36",174178,NULL,0.252,"3508-elegans:musculus"
2929,"Caenorhabditis elegans",3508,"CE05408","col-180",181356,NULL,0.248,"3508-elegans:musculus"
2930,"Caenorhabditis elegans",3508,"CE23972","col-170",353462,NULL,0.245,"3508-elegans:musculus"
2931,"Caenorhabditis elegans",3508,"CE07013","dpy-3",180529,NULL,0.243,"3508-elegans:musculus"
2932,"Caenorhabditis elegans",3508,"CE04913","col-166",180902,NULL,0.243,"3508-elegans:musculus"
2933,"Caenorhabditis elegans",3508,"CE02213","col-81",174686,NULL,0.243,"3508-elegans:musculus"
2934,"Caenorhabditis elegans",3508,"CE23969","col-167",180907,NULL,0.241,"3508-elegans:musculus"
2935,"Caenorhabditis elegans",3508,"CE23970","col-168",180908,NULL,0.24,"3508-elegans:musculus"
2936,"Caenorhabditis elegans",3508,"CE25990","col-169",180909,NULL,0.238,"3508-elegans:musculus"
2937,"Caenorhabditis elegans",3508,"CE07061","col-165",180710,NULL,0.225,"3508-elegans:musculus"
2938,"Caenorhabditis elegans",3508,"CE11540","bli-2",191611,NULL,0.224,"3508-elegans:musculus"
2939,"Caenorhabditis elegans",3508,"CE04577","col-174",181014,NULL,0.222,"3508-elegans:musculus"
2940,"Caenorhabditis elegans",3508,"CE02870","col-171",353463,NULL,0.217,"3508-elegans:musculus"
2941,"Caenorhabditis elegans",3508,"CE20194","col-120",177748,NULL,0.194,"3508-elegans:musculus"
2942,"Caenorhabditis elegans",3508,"CE41341","col-137",190149,NULL,0.184,"3508-elegans:musculus"
2943,"Caenorhabditis elegans",3508,"CE04542","col-173",180960,NULL,0.182,"3508-elegans:musculus"
2944,"Caenorhabditis elegans",3508,"CE03121","col-186",184015,NULL,0.174,"3508-elegans:musculus"
2945,"Caenorhabditis elegans",3508,"CE36738","col-108",176985,NULL,0.164,"3508-elegans:musculus"
2946,"Caenorhabditis elegans",3508,"CE05952","col-154",186300,NULL,0.159,"3508-elegans:musculus"
2947,"Caenorhabditis elegans",3508,"CE05953","col-155",186301,NULL,0.159,"3508-elegans:musculus"
2948,"Caenorhabditis elegans",3508,"CE06421","col-157",188426,NULL,0.156,"3508-elegans:musculus"
2949,"Caenorhabditis elegans",3508,"CE29723","col-14",177559,NULL,0.152,"3508-elegans:musculus"
2950,"Caenorhabditis elegans",3508,"CE03749","col-117",177695,NULL,0.15,"3508-elegans:musculus"
2951,"Caenorhabditis elegans",3508,"CE11018","col-45",171605,NULL,0.149,"3508-elegans:musculus"
2952,"Caenorhabditis elegans",3508,"CE03038","col-125",178029,NULL,0.145,"3508-elegans:musculus"
2953,"Caenorhabditis elegans",3508,"CE07185","col-34",177188,NULL,0.143,"3508-elegans:musculus"
2954,"Caenorhabditis elegans",3508,"CE35021","dpy-9",176846,NULL,0.127,"3508-elegans:musculus"
2955,"Caenorhabditis elegans",3508,"CE20144","col-94",259336,NULL,0.124,"3508-elegans:musculus"
2956,"Caenorhabditis elegans",3508,"CE34548","col-33",177191,NULL,0.122,"3508-elegans:musculus"
2957,"Caenorhabditis elegans",3508,"CE25434","col-48",171873,NULL,0.122,"3508-elegans:musculus"
2958,"Caenorhabditis elegans",3508,"CE20148","col-92",176528,NULL,0.121,"3508-elegans:musculus"
2959,"Caenorhabditis elegans",3508,"CE18724","col-133",186083,NULL,0.119,"3508-elegans:musculus"
2960,"Caenorhabditis elegans",3508,"CE05707","sqt-3",179693,NULL,0.119,"3508-elegans:musculus"
2961,"Caenorhabditis elegans",3508,"CE33481","col-96",353461,NULL,0.117,"3508-elegans:musculus"
2962,"Caenorhabditis elegans",3508,"CE03091","col-119",177715,NULL,0.115,"3508-elegans:musculus"
2963,"Caenorhabditis elegans",3508,"CE20147","col-93",259335,NULL,0.115,"3508-elegans:musculus"
2964,"Caenorhabditis elegans",3508,"CE29928","col-112",177399,NULL,0.114,"3508-elegans:musculus"
2965,"Caenorhabditis elegans",3508,"CE18370","dpy-4",178414,NULL,0.108,"3508-elegans:musculus"
2966,"Caenorhabditis elegans",3508,"CE18523","col-124",177901,NULL,0.108,"3508-elegans:musculus"
2967,"Caenorhabditis elegans",3508,"CE17137","col-105",186529,NULL,0.108,"3508-elegans:musculus"
2968,"Caenorhabditis elegans",3508,"CE07615","col-43",179187,NULL,0.1,"3508-elegans:musculus"
2969,"Caenorhabditis elegans",3508,"CE15507","col-97",176721,NULL,0.098,"3508-elegans:musculus"
2970,"Caenorhabditis elegans",3508,"CE22614","rol-1",174857,NULL,0.093,"3508-elegans:musculus"
2971,"Caenorhabditis elegans",3508,"CE04462","dpy-13",177187,NULL,0.089,"3508-elegans:musculus"
2972,"Caenorhabditis elegans",3508,"CE21569","col-109",176988,NULL,0.087,"3508-elegans:musculus"
2973,"Caenorhabditis elegans",3508,"CE06193","col-129",178155,NULL,0.086,"3508-elegans:musculus"
2974,"Caenorhabditis elegans",3508,"CE35898","col-76",174320,NULL,0.084,"3508-elegans:musculus"
2975,"Caenorhabditis elegans",3508,"CE14628","col-88",175170,NULL,0.084,"3508-elegans:musculus"
2976,"Caenorhabditis elegans",3508,"CE05991","col-156",186439,NULL,0.08,"3508-elegans:musculus"
2977,"Caenorhabditis elegans",3508,"CE06699","col-10",179298,NULL,0.08,"3508-elegans:musculus"
2978,"Caenorhabditis elegans",3508,"CE37854","col-78",189274,NULL,0.079,"3508-elegans:musculus"
2979,"Caenorhabditis elegans",3508,"CE13652","col-143",179073,NULL,0.077,"3508-elegans:musculus"
2980,"Caenorhabditis elegans",3508,"CE30585","col-144",179296,NULL,0.077,"3508-elegans:musculus"
2981,"Caenorhabditis elegans",3508,"CE33695","dpy-10",174106,NULL,0.076,"3508-elegans:musculus"
2982,"Caenorhabditis elegans",3508,"CE06698","col-145",179297,NULL,0.073,"3508-elegans:musculus"
2983,"Caenorhabditis elegans",3508,"CE05938","col-127",186228,NULL,0.073,"3508-elegans:musculus"
2984,"Caenorhabditis elegans",3508,"CE02380","col-176",181219,NULL,0.07,"3508-elegans:musculus"
2985,"Caenorhabditis elegans",3508,"CE05630","col-184",181470,NULL,0.07,"3508-elegans:musculus"
2986,"Caenorhabditis elegans",3508,"CE25281","col-115",189843,NULL,0.068,"3508-elegans:musculus"
2987,"Caenorhabditis elegans",3508,"CE18860","col-65",187138,NULL,0.066,"3508-elegans:musculus"
2988,"Caenorhabditis elegans",3508,"CE17428","col-102",182802,NULL,0.065,"3508-elegans:musculus"
2989,"Caenorhabditis elegans",3508,"CE04580","dpy-7",181013,NULL,0.061,"3508-elegans:musculus"
2990,"Caenorhabditis elegans",3508,"CE25334","col-71",173695,NULL,0.061,"3508-elegans:musculus"
2991,"Caenorhabditis elegans",3508,"CE04953","dpy-2",174107,NULL,0.058,"3508-elegans:musculus"
2992,"Caenorhabditis elegans",3508,"CE20539","col-107",176961,NULL,0.058,"3508-elegans:musculus"
2993,"Caenorhabditis elegans",3508,"CE03759","col-2",177872,NULL,0.056,"3508-elegans:musculus"
2994,"Caenorhabditis elegans",3508,"CE33480","col-95",176602,NULL,0.056,"3508-elegans:musculus"
2995,"Caenorhabditis elegans",3508,"CE27897","col-114",177500,NULL,0.054,"3508-elegans:musculus"
2996,"Caenorhabditis elegans",3508,"CE25863","col-58",184957,NULL,0.052,"3508-elegans:musculus"
2997,"Caenorhabditis elegans",3508,"CE20864","col-38",174370,NULL,0.052,"3508-elegans:musculus"
2998,"Caenorhabditis elegans",3508,"CE04421","col-110",177225,NULL,0.051,"3508-elegans:musculus"
2999,"Mus musculus",3508,"ENSMUSP00000025940","C1qtnf9",239126,"93%",1,"3508-elegans:musculus"
3000,"Mus musculus",3508,"ENSMUSP00000057607","Otol1",229389,"75%",1,"3508-elegans:musculus"
3001,"Mus musculus",3508,"ENSMUSP00000051652","C1qtnf2",69183,NULL,0.116,"3508-elegans:musculus"
3002,"Mus musculus",3508,"ENSMUSP00000076206","C1qtnf7",109323,NULL,0.102,"3508-elegans:musculus"
3003,"Mus musculus",3508,"ENSMUSP00000023593","Adipoq",11450,NULL,0.081,"3508-elegans:musculus"
3004,"Caenorhabditis elegans",4010,"CE02146","crn-5",174634,"94%",1,"4010-elegans:musculus"
3005,"Mus musculus",4010,"ENSMUSP00000078580","Exosc5",27998,"100%",1,"4010-elegans:musculus"
3006,"Caenorhabditis elegans",802,"CE39917","cst-1",180708,"100%",1,"802-elegans:musculus"
3007,"Caenorhabditis elegans",802,"CE27082","cst-2",180707,NULL,0.643,"802-elegans:musculus"
3008,"Mus musculus",802,"ENSMUSP00000018476","Stk3",56274,"100%",1,"802-elegans:musculus"
3009,"Mus musculus",802,"ENSMUSP00000018353","Stk4",58231,NULL,0.517,"802-elegans:musculus"
3010,"Caenorhabditis elegans",165,"CE26305","cua-1",176770,"100%",1,"165-elegans:musculus"
3011,"Mus musculus",165,"ENSMUSP00000058840","Atp7a",11977,"100%",1,"165-elegans:musculus"
3012,"Mus musculus",165,"ENSMUSP00000006742","Atp7b",11979,NULL,0.294,"165-elegans:musculus"
3013,"Caenorhabditis elegans",396,"CE29089","cul-1",176466,"100%",1,"396-elegans:musculus"
3014,"Mus musculus",396,"ENSMUSP00000031697","Cul1",26965,"100%",1,"396-elegans:musculus"
3015,"Caenorhabditis elegans",1974,"CE05514","cyc-1",172582,"100%",1,"1974-elegans:musculus"
3016,"Mus musculus",1974,"ENSMUSP00000023210","Cyc1",66445,"100%",1,"1974-elegans:musculus"
3017,"Caenorhabditis elegans",2032,"CE25818","cyp-33C2",178695,"77%",1,"2032-elegans:musculus"
3018,"Caenorhabditis elegans",2032,"CE08931","cyp-33C9",178752,"75%",1,"2032-elegans:musculus"
3019,"Caenorhabditis elegans",2032,"CE31452","cyp-33E1",183602,"57%",1,"2032-elegans:musculus"
3020,"Caenorhabditis elegans",2032,"CE22218","cyp-33C11",190065,"74%",1,"2032-elegans:musculus"
3021,"Caenorhabditis elegans",2032,"CE12584","cyp-33C8",187705,"34%",1,"2032-elegans:musculus"
3022,"Caenorhabditis elegans",2032,"CE06809","cyp-33A1",179148,"57%",1,"2032-elegans:musculus"
3023,"Caenorhabditis elegans",2032,"CE08736","cyp-33C1",183484,NULL,0.836,"2032-elegans:musculus"
3024,"Caenorhabditis elegans",2032,"CE41900","cyp-33E2",185653,NULL,0.787,"2032-elegans:musculus"
3025,"Caenorhabditis elegans",2032,"CE10378","cyp-33C4",178704,NULL,0.611,"2032-elegans:musculus"
3026,"Caenorhabditis elegans",2032,"CE10222","cyp-33C3",3565571,NULL,0.608,"2032-elegans:musculus"
3027,"Caenorhabditis elegans",2032,"CE42114","cyp-33C7",185589,NULL,0.6,"2032-elegans:musculus"
3028,"Caenorhabditis elegans",2032,"CE27379","cyp-33C5",178706,NULL,0.588,"2032-elegans:musculus"
3029,"Caenorhabditis elegans",2032,"CE10228","cyp-33C6",185591,NULL,0.509,"2032-elegans:musculus"
3030,"Caenorhabditis elegans",2032,"CE16589","cyp-33D3",189444,NULL,0.383,"2032-elegans:musculus"
3031,"Caenorhabditis elegans",2032,"CE21315","cyp-33C12",189364,NULL,0.377,"2032-elegans:musculus"
3032,"Caenorhabditis elegans",2032,"CE16230","cyp-33D1",187025,NULL,0.367,"2032-elegans:musculus"
3033,"Caenorhabditis elegans",2032,"CE35248","cyp-33B1",182888,NULL,0.241,"2032-elegans:musculus"
3034,"Mus musculus",2032,"ENSMUSP00000084489","Cyp2c65",72303,"91%",1,"2032-elegans:musculus"
3035,"Mus musculus",2032,"ENSMUSP00000096254","Cyp2a4",13086,"74%",1,"2032-elegans:musculus"
3036,"Mus musculus",2032,"ENSMUSP00000030299","Cyp2j5",13109,"85%",1,"2032-elegans:musculus"
3037,"Mus musculus",2032,"ENSMUSP00000003137","Cyp2c29",13095,"83%",1,"2032-elegans:musculus"
3038,"Mus musculus",2032,"ENSMUSP00000005477","Cyp2b10",13088,"69%",1,"2032-elegans:musculus"
3039,"Mus musculus",2032,"ENSMUSP00000077021","Cyp2b19",13090,"86%",1,"2032-elegans:musculus"
3040,"Mus musculus",2032,"ENSMUSP00000005685","Cyp2a5",100504787,NULL,0.976,"2032-elegans:musculus"
3041,"Mus musculus",2032,"ENSMUSP00000084487","Cyp2c66",69888,NULL,0.921,"2032-elegans:musculus"
3042,"Mus musculus",2032,"ENSMUSP00000025968","Cyp2c39",13098,NULL,0.836,"2032-elegans:musculus"
3043,"Mus musculus",2032,"ENSMUSP00000044722","Cyp2c38",13097,NULL,0.828,"2032-elegans:musculus"
3044,"Mus musculus",2032,"ENSMUSP00000076578","Cyp2b23",243881,NULL,0.795,"2032-elegans:musculus"
3045,"Mus musculus",2032,"ENSMUSP00000005669","Cyp2b13",13089,NULL,0.785,"2032-elegans:musculus"
3046,"Mus musculus",2032,"ENSMUSP00000080846","Cyp2b9",13094,NULL,0.776,"2032-elegans:musculus"
3047,"Mus musculus",2032,"ENSMUSP00000079065","Cyp2c50",107141,NULL,0.711,"2032-elegans:musculus"
3048,"Mus musculus",2032,"ENSMUSP00000045362","Cyp2c37",13096,NULL,0.711,"2032-elegans:musculus"
3049,"Mus musculus",2032,"ENSMUSP00000048284","Cyp2c54",639023,NULL,0.69,"2032-elegans:musculus"
3050,"Mus musculus",2032,"ENSMUSP00000030303","Cyp2j6",13110,NULL,0.658,"2032-elegans:musculus"
3051,"Mus musculus",2032,"ENSMUSP00000025966","Cyp2c55",72082,NULL,0.656,"2032-elegans:musculus"
3052,"Mus musculus",2032,"ENSMUSP00000050464","Cyp2j9",74519,NULL,0.619,"2032-elegans:musculus"
3053,"Mus musculus",2032,"ENSMUSP00000097071","Cyp2c68",433247,NULL,0.618,"2032-elegans:musculus"
3054,"Mus musculus",2032,"ENSMUSP00000025969","Cyp2c40",13099,NULL,0.614,"2032-elegans:musculus"
3055,"Mus musculus",2032,"ENSMUSP00000065796","Cyp2c67",545288,NULL,0.61,"2032-elegans:musculus"
3056,"Mus musculus",2032,"ENSMUSP00000074990","Cyp2a12",13085,NULL,0.604,"2032-elegans:musculus"
3057,"Mus musculus",2032,"ENSMUSP00000030305","Cyp2j13",230459,NULL,0.604,"2032-elegans:musculus"
3058,"Mus musculus",2032,"ENSMUSP00000026211","Cyp2c44",226143,NULL,0.483,"2032-elegans:musculus"
3059,"Mus musculus",2032,"ENSMUSP00000047150","Cyp2g1",13108,NULL,0.461,"2032-elegans:musculus"
3060,"Mus musculus",2032,"ENSMUSP00000026552","Cyp2e1",13106,NULL,0.432,"2032-elegans:musculus"
3061,"Mus musculus",2032,"ENSMUSP00000003100","Cyp2f2",13107,NULL,0.373,"2032-elegans:musculus"
3062,"Mus musculus",2032,"ENSMUSP00000041175","Cyp2s1",74134,NULL,0.285,"2032-elegans:musculus"
3063,"Mus musculus",2032,"ENSMUSP00000104022","Cyp2t4",384724,NULL,0.272,"2032-elegans:musculus"
3064,"Mus musculus",2032,"ENSMUSP00000032908","Cyp2r1",244209,NULL,0.14,"2032-elegans:musculus"
3065,"Mus musculus",2032,"ENSMUSP00000031521","Cyp2w1",545817,NULL,0.088,"2032-elegans:musculus"
3066,"Caenorhabditis elegans",1915,"CE05532","D1054.14",179499,"100%",1,"1915-elegans:musculus"
3067,"Mus musculus",1915,"ENSMUSP00000078207","Prpf38a",230596,"100%",1,"1915-elegans:musculus"
3068,"Caenorhabditis elegans",3688,"CE05526","D1054.8",183917,"57%",1,"3688-elegans:musculus"
3069,"Caenorhabditis elegans",3688,"CE21095","R05D8.7",187608,NULL,0.562,"3688-elegans:musculus"
3070,"Caenorhabditis elegans",3688,"CE23899","dhs-14",178738,NULL,0.54,"3688-elegans:musculus"
3071,"Caenorhabditis elegans",3688,"CE41633","F12E12.11",4363044,NULL,0.511,"3688-elegans:musculus"
3072,"Caenorhabditis elegans",3688,"CE12594","dhs-23",180038,NULL,0.501,"3688-elegans:musculus"
3073,"Caenorhabditis elegans",3688,"CE05726","F25D1.5",184922,NULL,0.501,"3688-elegans:musculus"
3074,"Caenorhabditis elegans",3688,"CE15574","C01G12.5",182087,NULL,0.499,"3688-elegans:musculus"
3075,"Caenorhabditis elegans",3688,"CE21093","R05D8.9",187609,NULL,0.496,"3688-elegans:musculus"
3076,"Caenorhabditis elegans",3688,"CE05752","F28H7.2",185096,NULL,0.487,"3688-elegans:musculus"
3077,"Caenorhabditis elegans",3688,"CE03954","C06E4.6",182329,NULL,0.484,"3688-elegans:musculus"
3078,"Caenorhabditis elegans",3688,"CE20725","F26D2.15",184969,NULL,0.474,"3688-elegans:musculus"
3079,"Caenorhabditis elegans",3688,"CE14538","W03F9.9",189164,NULL,0.445,"3688-elegans:musculus"
3080,"Caenorhabditis elegans",3688,"CE03951","C06E4.3",182326,NULL,0.436,"3688-elegans:musculus"
3081,"Caenorhabditis elegans",3688,"CE03132","F02C12.2",184076,NULL,0.418,"3688-elegans:musculus"
3082,"Caenorhabditis elegans",3688,"CE12990","T01G6.1",187961,NULL,0.401,"3688-elegans:musculus"
3083,"Caenorhabditis elegans",3688,"CE21092","dhs-15",178739,NULL,0.399,"3688-elegans:musculus"
3084,"Caenorhabditis elegans",3688,"CE35607","T01G6.10",187966,NULL,0.38,"3688-elegans:musculus"
3085,"Caenorhabditis elegans",3688,"CE06649","ZK829.1",191434,NULL,0.226,"3688-elegans:musculus"
