id,compound_id,species,strain,dosage,avg_lifespan_change_percent,max_lifespan_change_percent,gender,significance,pubmed_id,notes,biblio_id,last_modified,pvalue
1037,2760,Caenorhabditis elegans,N2,200 µg/ml,20.7,NULL,,S,25186652,Lifespan assay conducted on NGM.,18815,09/06/2020 18:54,NULL
1038,2760,Caenorhabditis elegans,N2,600 µg/ml,30.8,NULL,,S,25186652,Lifespan assay conducted on NGM.,18815,09/06/2020 18:54,NULL
1039,2989,Aeolosoma viride,,2.5 µM,98.6,NULL,,S,25190068,,18820,09/06/2020 18:54,NULL
1040,2715,Drosophila melanogaster,Canton S,5 µM,6,NULL,Female,O,25173182,Statistics not reported for individual treatments.,18808,09/06/2020 18:54,NULL
1041,2989,Aeolosoma viride,,1.25 µM,157.3,NULL,,S,25190068,,18820,09/06/2020 18:54,NULL
1042,2760,Caenorhabditis elegans,N2,200 µg/ml,24.7,NULL,,S,25186652,Lifespan assays conducted on S-complete medium.,18815,09/06/2020 18:54,NULL
1043,2708,Aeolosoma viride,,3.1 µM,48.8,NULL,,S,25190068,"EUK-134 treatment resulted in a shortened lifespan in the house fly, Musca domestica (PMID:12031907).",18820,09/06/2020 18:54,NULL
1044,3081,Caenorhabditis elegans,N2,25 mg/mL,22.5,NULL,,S,25323576,,18825,09/06/2020 18:54,NULL
1045,3064,Caenorhabditis elegans,N2,500 mg/L,18,20,,S,25324932,,18826,09/06/2020 18:54,NULL
1046,2708,Aeolosoma viride,,12.5 µM,20.2,NULL,,S,25190068,"EUK-134 treatment resulted in a shortened lifespan in the house fly, Musca domestica (PMID:12031907).",18820,09/06/2020 18:54,NULL
1047,2708,Aeolosoma viride,,1.6 µM,26.4,NULL,,S,25190068,"Value is the average of two independent trials. EUK-134 treatment resulted in a shortened lifespan in the house fly, Musca domestica (PMID:12031907).",18820,09/06/2020 18:54,NULL
1048,2700,Mus musculus,B6C3F1,3.5 g/kg diet,12,NULL,Male,S,25380600,,18829,09/06/2020 18:54,NULL
1049,2700,Mus musculus,B6C3F1,1.5 g/kg diet,-1,NULL,MALE,NS,25380600,,18829,15/08/2020 09:56,NULL
1050,2700,Mus musculus,B6C3F1,2.5 g/kg diet,7.7,NULL,MALE,NS,25380600,,18829,15/08/2020 09:56,NULL
1051,2700,Drosophila melanogaster,Oregon-R-C,3 mg/ml,23,NULL,,S,25380600,,18829,09/06/2020 18:54,NULL
1052,2700,Mus musculus,B6C3F1,4.5 g/kg diet,1.2,NULL,MALE,NS,25380600,,18829,15/08/2020 09:57,NULL
1053,2700,Drosophila melanogaster,Oregon-R-C,1 mg/ml,NULL,NULL,,NS,25380600,,18829,09/06/2020 18:54,NULL
1054,3022,Caenorhabditis elegans,N2,0.04 µg/ml,26.8,NULL,,S,25456847,,18835,09/06/2020 18:54,NULL
1055,3022,Caenorhabditis elegans,N2,0.4 µg/ml,29.1,NULL,,S,25456847,,18835,09/06/2020 18:54,NULL
1056,2714,Caenorhabditis elegans,N2,,21.4,NULL,,S,25554795,,18837,09/06/2020 18:54,NULL
1057,3005,Drosophila melanogaster,w1118,75 mg/ml,37,NULL,Female,S,25456850,,18838,09/06/2020 18:54,NULL
1058,2886,Caenorhabditis elegans,N2,100 µM,14.6,NULL,NULL,S,25556763,,18839,09/06/2020 18:54,NULL
1059,2969,Caenorhabditis elegans,N2,50 µM,5.5,NULL,,S,25556763,,18839,09/06/2020 18:54,NULL
1060,3040,Drosophila melanogaster,Canton S,0.1,8,NULL,Female,S,25566518,,18841,09/06/2020 18:54,NULL
1061,3040,Drosophila melanogaster,Canton S,0.1,18,NULL,Male,S,25566518,,18841,09/06/2020 18:54,NULL
1062,3022,Caenorhabditis elegans,N2,1.6 µg/ml,33.9,NULL,,S,25456847,,18835,09/06/2020 18:54,NULL
1063,3005,Drosophila melanogaster,w1118,25 mg/ml,17,NULL,Male,S,25456850,,18838,09/06/2020 18:54,NULL
1064,2699,Nothobranchius guentheri,TZ 97-2,200 µg/g,14,NULL,Female,S,25569124,,18845,09/06/2020 18:54,NULL
1065,2964,Mus musculus,C57BL/6J,50 mg/kg/day,6.2,NULL,Male,S,25589054,Average lifespan change is actually median lifespan change.,18846,09/06/2020 18:54,NULL
1066,2699,Nothobranchius guentheri,TZ 97-2,200 µg/g,19,NULL,Male,S,25569124,,18845,09/06/2020 18:54,NULL
1067,2777,Caenorhabditis elegans,N2,50 µM,10,NULL,,S,25593647,,18848,09/06/2020 18:54,NULL
1068,2777,Caenorhabditis elegans,N2,100 µM,27.9,NULL,,S,25593647,,18848,09/06/2020 18:54,NULL
1069,2872,Caenorhabditis elegans,N2,25 µM,15.5,NULL,,S,25619942,,18850,09/06/2020 18:54,NULL
1070,2872,Caenorhabditis elegans,N2,50 µM,11.8,NULL,,S,25619942,,18850,09/06/2020 18:54,NULL
1071,3041,Drosophila melanogaster,Oregon R+,,15.5,10.4,Female,S,25628774,,18852,09/06/2020 18:54,NULL
1072,3041,Drosophila melanogaster,Oregon R+,,1,5.1,Female,NS,25628774,,18852,09/06/2020 18:54,NULL
1073,3041,Drosophila melanogaster,Oregon R+,,5.7,3.1,Male,NS,25628774,,18852,09/06/2020 18:54,NULL
1074,2872,Caenorhabditis elegans,N2,5 µM,8.9,NULL,,S,25619942,,18850,09/06/2020 18:54,NULL
1075,3041,Drosophila melanogaster,Oregon R+,,5.3,4.7,Female,NS,25628774,,18852,09/06/2020 18:54,NULL
1076,3041,Drosophila melanogaster,Oregon R+,,16.8,14,Male,S,25628774,,18852,09/06/2020 18:54,NULL
1077,3041,Drosophila melanogaster,Oregon R+,,3.2,2.9,Male,NS,25628774,,18852,09/06/2020 18:54,NULL
1078,3041,Drosophila melanogaster,Oregon R+,,13.9,8.9,Male,S,25628774,,18852,09/06/2020 18:54,NULL
1079,2858,Caenorhabditis elegans,N2,100 µM,1,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1080,2858,Caenorhabditis elegans,N2,1 mM,16,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1081,2858,Caenorhabditis elegans,N2,10 mM,-20,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1082,2928,Caenorhabditis elegans,N2,5 mM,4,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1083,2928,Caenorhabditis elegans,N2,1 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1084,2928,Caenorhabditis elegans,N2,10 mM,11,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1085,2717,Caenorhabditis elegans,N2,100 µM,10,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1086,2717,Caenorhabditis elegans,N2,10 mM,7,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1087,2717,Caenorhabditis elegans,N2,5 mM,11,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1088,2875,Caenorhabditis elegans,N2,1 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1089,2717,Caenorhabditis elegans,N2,1 mM,15,NULL,NULL,S,25643626,,18860,09/06/2020 18:54,NULL
1090,2875,Caenorhabditis elegans,N2,10 mM,15,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1091,2970,Caenorhabditis elegans,N2,1 mM,1,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1092,2970,Caenorhabditis elegans,N2,10 mM,-25,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1093,2970,Caenorhabditis elegans,N2,5 mM,5,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1094,2903,Caenorhabditis elegans,N2,5 mM,5,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1095,2903,Caenorhabditis elegans,N2,1 mM,13,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1096,2960,Caenorhabditis elegans,N2,100 µM,1,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1097,2960,Caenorhabditis elegans,N2,1 mM,7,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1098,2875,Caenorhabditis elegans,N2,5 mM,11,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1099,2960,Caenorhabditis elegans,N2,10 mM,-18,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1100,2960,Caenorhabditis elegans,N2,5 mM,-5,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1101,2709,Caenorhabditis elegans,N2,10 mM,-2,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1102,2783,Caenorhabditis elegans,N2,100 µM,4,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1103,2783,Caenorhabditis elegans,N2,10 µM,1,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1104,2942,Caenorhabditis elegans,N2,1 mM,9,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1105,2948,Caenorhabditis elegans,N2,5 mM,-20,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1106,2948,Caenorhabditis elegans,N2,1 mM,-4,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1107,2948,Caenorhabditis elegans,N2,10 mM,-18,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1108,2860,Caenorhabditis elegans,N2,1 mM,9,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1109,2860,Caenorhabditis elegans,N2,5 mM,16,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1110,2783,Caenorhabditis elegans,N2,1 mM,11,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1111,2860,Caenorhabditis elegans,N2,10 mM,2,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1112,2861,Caenorhabditis elegans,N2,10 mM,16,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1113,2861,Caenorhabditis elegans,N2,1 mM,14,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1114,2840,Caenorhabditis elegans,N2,1 mM,7,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1115,2861,Caenorhabditis elegans,N2,5 mM,16,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1116,2840,Caenorhabditis elegans,N2,10 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1117,2841,Caenorhabditis elegans,N2,10 mM,-3,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1118,2840,Caenorhabditis elegans,N2,5 mM,18,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1119,2841,Caenorhabditis elegans,N2,1 mM,14,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1120,2841,Caenorhabditis elegans,N2,5 mM,18,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1121,3076,Caenorhabditis elegans,N2,10 mM,-28,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1122,3076,Caenorhabditis elegans,N2,1 mM,3,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1123,3076,Caenorhabditis elegans,N2,5 mM,13,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1124,2965,Caenorhabditis elegans,N2,5 mM,6,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1125,2966,Caenorhabditis elegans,N2,1 mM,1,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1126,2965,Caenorhabditis elegans,N2,10 mM,2,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1127,2966,Caenorhabditis elegans,N2,10 mM,6,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1128,2965,Caenorhabditis elegans,N2,1 mM,3,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1129,2805,Caenorhabditis elegans,N2,5 mM,17,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1130,2805,Caenorhabditis elegans,N2,10 mM,16,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1131,2805,Caenorhabditis elegans,N2,1 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1132,2891,Caenorhabditis elegans,N2,1 mM,14,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1133,2891,Caenorhabditis elegans,N2,10 mM,-8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1134,2865,Caenorhabditis elegans,N2,1 mM,15,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1135,2891,Caenorhabditis elegans,N2,5 mM,11,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1136,2865,Caenorhabditis elegans,N2,10 mM,-6,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1137,2711,Caenorhabditis elegans,N2,10 mM,21,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1138,2865,Caenorhabditis elegans,N2,5 mM,16,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1139,2936,Caenorhabditis elegans,N2,5 mM,3,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1140,2936,Caenorhabditis elegans,N2,1 mM,10,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1141,2936,Caenorhabditis elegans,N2,10 mM,-4,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1142,2918,Caenorhabditis elegans,N2,5 mM,10,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1143,2918,Caenorhabditis elegans,N2,1 mM,4,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1144,2918,Caenorhabditis elegans,N2,5 mM,9,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1145,2918,Caenorhabditis elegans,N2,10 mM,12,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1146,2908,Caenorhabditis elegans,N2,5 mM,7,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1147,2853,Caenorhabditis elegans,N2,1 mM,3,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1148,2853,Caenorhabditis elegans,N2,10 mM,17,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1149,2976,Caenorhabditis elegans,N2,1 mM,3,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1150,2976,Caenorhabditis elegans,N2,5 mM,3,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1151,2866,Caenorhabditis elegans,N2,1 mM,16,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1152,2976,Caenorhabditis elegans,N2,10 mM,3,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1153,2866,Caenorhabditis elegans,N2,5 mM,6,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1154,2866,Caenorhabditis elegans,N2,10 mM,7,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1155,2944,Caenorhabditis elegans,N2,100 µM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1156,2944,Caenorhabditis elegans,N2,1 mM,9,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1157,2908,Caenorhabditis elegans,N2,1 mM,13,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1158,2944,Caenorhabditis elegans,N2,10 mM,4,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1159,2892,Caenorhabditis elegans,N2,100 µM,14,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1160,2892,Caenorhabditis elegans,N2,1 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1161,2892,Caenorhabditis elegans,N2,5 mM,10,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1162,2950,Caenorhabditis elegans,N2,5 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1163,2892,Caenorhabditis elegans,N2,10 mM,-15,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1164,2950,Caenorhabditis elegans,N2,10 mM,6,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1165,2950,Caenorhabditis elegans,N2,1 mM,7,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1166,2894,Caenorhabditis elegans,N2,5 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1167,2894,Caenorhabditis elegans,N2,1 mM,4,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1168,2919,Caenorhabditis elegans,N2,100 µM,3,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1169,2919,Caenorhabditis elegans,N2,10 mM,10,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1170,2952,Caenorhabditis elegans,N2,100 µM,3,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1171,2952,Caenorhabditis elegans,N2,1 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1172,2952,Caenorhabditis elegans,N2,10 mM,-10,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1173,2894,Caenorhabditis elegans,N2,10 mM,14,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1174,2919,Caenorhabditis elegans,N2,1 mM,12,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1175,2920,Caenorhabditis elegans,N2,1 mM,12,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1176,2920,Caenorhabditis elegans,N2,10 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1177,2961,Caenorhabditis elegans,N2,1 mM,7,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1178,2920,Caenorhabditis elegans,N2,5 mM,12,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1179,2834,Caenorhabditis elegans,N2,1 mM,17,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1180,2834,Caenorhabditis elegans,N2,5 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1181,2834,Caenorhabditis elegans,N2,5 mM,19,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1182,2938,Caenorhabditis elegans,N2,1 mM,10,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1183,2938,Caenorhabditis elegans,N2,10 mM,-13,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1184,2945,Caenorhabditis elegans,N2,1 mM,9,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1185,2945,Caenorhabditis elegans,N2,5 mM,9,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1186,2938,Caenorhabditis elegans,N2,100 µM,1,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1187,2834,Caenorhabditis elegans,N2,10 mM,18,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1188,2809,Caenorhabditis elegans,N2,10 mM,9,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1189,2945,Caenorhabditis elegans,N2,10 mM,1,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1190,2809,Caenorhabditis elegans,N2,1 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1191,2809,Caenorhabditis elegans,N2,5 mM,18,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1192,2931,Caenorhabditis elegans,N2,10 mM,4,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1193,2809,Caenorhabditis elegans,N2,10 mM,22,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1194,2931,Caenorhabditis elegans,N2,5 mM,10,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1195,2931,Caenorhabditis elegans,N2,1 mM,11,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1196,2932,Caenorhabditis elegans,N2,1 mM,11,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1197,2932,Caenorhabditis elegans,N2,5 mM,6,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1198,2932,Caenorhabditis elegans,N2,10 mM,-4,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1199,2953,Caenorhabditis elegans,N2,5 mM,3,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1200,2896,Caenorhabditis elegans,N2,1 mM,14,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1201,2953,Caenorhabditis elegans,N2,10 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1202,2953,Caenorhabditis elegans,N2,1 mM,0,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1203,2896,Caenorhabditis elegans,N2,5 mM,6,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1204,2896,Caenorhabditis elegans,N2,1 mM,9,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1205,2941,Caenorhabditis elegans,N2,10 mM,2,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1206,2896,Caenorhabditis elegans,N2,10 mM,1,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1207,2941,Caenorhabditis elegans,N2,1 mM,10,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1208,2941,Caenorhabditis elegans,N2,5 mM,5,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1209,2910,Caenorhabditis elegans,N2,1 mM,13,NULL,,NS,25643626,,18860,09/06/2020 18:54,NULL
1210,2910,Caenorhabditis elegans,N2,5 mM,8,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1211,2968,Caenorhabditis elegans,N2,10 mM,6,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1212,2910,Caenorhabditis elegans,N2,10 mM,-1,NULL,,S,25643626,,18860,09/06/2020 18:54,NULL
1213,2706,Caenorhabditis elegans,N2,5 µM,42.6,NULL,,S,25720500,,18994,09/06/2020 18:54,NULL
1214,2706,Caenorhabditis elegans,N2,1 µM,34.8,NULL,,S,25720500,,18994,09/06/2020 18:54,NULL
1215,2706,Caenorhabditis elegans,N2,50 µM,37.9,NULL,,S,25720500,Treatment started on the ninth day.,18994,09/06/2020 18:54,NULL
1216,2706,Caenorhabditis elegans,N2,200 µM,43.4,NULL,,S,25720500,Value is the average of all the reported lifespan assays conducted in the same conditions.,18994,09/06/2020 18:54,NULL
1217,2706,Caenorhabditis elegans,N2,100 µM,49.2,NULL,,S,25720500,Value is the average of all the reported lifespan assays conducted in the same conditions.,18994,09/06/2020 18:54,NULL
1218,2706,Caenorhabditis elegans,N2,10 µM,45.3,NULL,,S,25720500,,18994,09/06/2020 18:54,NULL
1219,2706,Caenorhabditis elegans,N2,20 µM,50.8,NULL,,S,25720500,,18994,09/06/2020 18:54,NULL
1220,2706,Caenorhabditis elegans,N2,50 µM,55.8,NULL,,S,25720500,Value is the average of all the reported lifespan assays conducted in the same conditions.,18994,09/06/2020 18:54,NULL
1221,2706,Caenorhabditis elegans,N2,50 µM,45.4,NULL,,S,25720500,Treatment started on the fifth day.,18994,09/06/2020 18:54,NULL
1222,2706,Caenorhabditis elegans,N2,30 µM,56.1,NULL,,S,25720500,,18994,09/06/2020 18:54,NULL
1223,2933,Caenorhabditis elegans,N2,25 µM,10,14,,S,25789174,,19005,09/06/2020 18:54,NULL
1224,2816,Caenorhabditis elegans,N2,50 µM,20.9,NULL,,S,25720500,,18994,09/06/2020 18:54,NULL
1225,2688,Acheta domesticus,,2.263x10^4 g aspirin/g food,49,NULL,Female,S,25833406,Treatment applied exclusively in the adult stage.,19006,09/06/2020 18:54,NULL
1226,2688,Acheta domesticus,,5.65x10^5 g aspirin/g food,67,NULL,Male,S,25833406,Treatment applied exclusively in the adult stage.,19006,09/06/2020 18:54,NULL
1227,2688,Acheta domesticus,,2.263x10^4 g aspirin/g food,77,NULL,Male,S,25833406,Treatment applied exclusively in the adult stage.,19006,09/06/2020 18:54,NULL
1228,2688,Acheta domesticus,,5.65x10^5 g aspirin/g food,52,NULL,Female,S,25833406,Treatment applied exclusively in the adult stage.,19006,09/06/2020 18:54,NULL
1229,2688,Acheta domesticus,,5.65x10^5 g aspirin/g food,134,NULL,,S,25833406,Lifespan assay conducted in juvenile and adult animals.,19006,09/06/2020 18:54,NULL
1230,2696,Acheta domesticus,,1.78x10^3 g metformin/g diet,39,NULL,Male,S,25833406,Treatment applied exclusively in the adult stage. The same dosage did not extend lifespan in females.,19006,09/06/2020 18:54,NULL
1231,2696,Acheta domesticus,,1.78x10^3 g metformin/g diet,79,NULL,,S,25833406,Lifespan assay conducted in juveniles and adult animals.,19006,09/06/2020 18:54,NULL
1232,3012,Caenorhabditis elegans,N2,5 µM,15.6,NULL,,S,25959406,,19013,09/06/2020 18:54,NULL
1233,2715,Caenorhabditis elegans,N2,100 µM,22.5,NULL,,S,25959406,,19013,09/06/2020 18:54,NULL
1234,2688,Acheta domesticus,,2.263x10^4 g aspirin/g food,111,NULL,,S,25833406,Lifespan assay conducted in juvenile and adult animals.,19006,09/06/2020 18:54,NULL
1235,3012,Caenorhabditis elegans,N2,2.5 µM,7.5,NULL,,S,25959406,Data in the text does not match tabular data. We chose the tabulated data as the reference point.,19013,09/06/2020 18:54,NULL
1236,3070,Caenorhabditis elegans,N2,5 µM,8.7,NULL,,S,25959406,,19013,09/06/2020 18:54,NULL
1237,3068,Caenorhabditis elegans,N2,50 ppm,21,NULL,,S,25940980,,19016,09/06/2020 18:54,NULL
1238,3012,Caenorhabditis elegans,N2,10 µM,23.7,NULL,,S,25959406,,19013,09/06/2020 18:54,NULL
1239,2870,Caenorhabditis elegans,N2,50 µM,4.8,8.3,,NS,25976661,,19019,09/06/2020 18:54,NULL
1240,3070,Caenorhabditis elegans,N2,10 µM,10.4,NULL,,S,25959406,,19013,09/06/2020 18:54,NULL
