id,compound_id,synonym
70864,2893,AC1L4NLU
70865,2893,CHEBI:15595
70866,2893,CTK4C6290
70867,2893,BJEPYKJPYRNKOW-UHFFFAOYSA-L
70868,2893,"hydroxybutanedioic acid, ion(2-)"
70869,2893,BDBM50159798
70870,2893,"Butanedioic acid,2-hydroxy-, ion(2-)"
70871,2893,OR037818
70872,2893,LS-190432
70873,2893,9192-EP2270505A1
70874,2893,9192-EP2272817A1
70875,2893,9192-EP2272835A1
70876,2894,L-methionine
70877,2894,63-68-3
70878,2894,methionine
70879,2894,h-Met-oh
70880,2894,(S)-2-Amino-4-(methylthio)butanoic acid
70881,2894,Cymethion
70882,2894,L-(-)-Methionine
70883,2894,Liquimeth
70884,2894,S-Methionine
70885,2894,L-Methioninum
70886,2894,Methilanin
70887,2894,Neo-methidin
70888,2894,(L)-Methionine
70889,2894,Methionine (VAN)
70890,2894,Acimethin
70891,2894,Metionina [DCIT]
70892,2894,L-Methionin
70893,2894,(S)-methionine
70894,2894,L-alpha-Amino-gamma-methylmercaptobutyric acid
70895,2894,h-Met-h
70896,2894,Methioninum [INN-Latin]
70897,2894,metionina
70898,2894,Methioninum
70899,2894,Polymethionine
70900,2894,"L-Homocysteine, S-methyl-"
70901,2895,NAFTOPIDIL DIHYDROCHLORIDE
70902,2895,57149-08-3
70903,2895,1-(4-(2-methoxyphenyl)piperazin-1-yl)-3-(naphthalen-1-yloxy)propan-2-ol dihydrochloride
70904,2895,C24H30Cl2N2O3
70905,2895,Naftopidil DiHCl
70906,2895,Naftopidil dihydrochloride [MI]
70907,2895,"Naftopidil dihydrochloride, (+/-)-"
70908,2895,flivas dihydrochloride
70909,2895,KT-611 dihydrochloride
70910,2895,Naftopidil.Dihydrochloride
70911,2895,EU-0100941
70912,2895,SCHEMBL1322047
70913,2895,CHEMBL1593765
70914,2895,MolPort-003-958-925
70915,2895,HMS1571C11
70916,2895,KS-00000GR4
70917,2895,Tox21_500941
70918,2895,BN0361
70919,2895,s1387
70920,2895,AKOS015900296
70921,2895,API0007565
70922,2895,CCG-220975
70923,2895,CCG-222245
70924,2895,FE-0212
70925,2895,LP00941
70926,2896,L-tryptophan
70927,2896,tryptophan
70928,2896,73-22-3
70929,2896,L-Tryptophane
70930,2896,(S)-Tryptophan
70931,2896,Tryptophane
70932,2896,h-Trp-oh
70933,2896,Optimax
70934,2896,trofan
70935,2896,tryptacin
70936,2896,Ardeytropin
70937,2896,Pacitron
70938,2896,Indole-3-alanine
70939,2896,Kalma
70940,2896,L-beta-3-Indolylalanine
70941,2896,L-Tryptofan
70942,2896,L-Trp
70943,2896,(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid
70944,2896,L-(-)-Tryptophan
70945,2896,3-Indol-3-ylalanine
70946,2896,Tryptophan (VAN)
70947,2896,1-beta-3-Indolylalanine
70948,2896,Tryptophan (H-3)
70949,2896,Triptofano [Spanish]
70950,2896,Tryptophanum [Latin]
70951,2897,salicylic acid
70952,2897,2-Hydroxybenzoic acid
70953,2897,69-72-7
70954,2897,o-hydroxybenzoic acid
70955,2897,2-Carboxyphenol
70956,2897,o-Carboxyphenol
70957,2897,Rutranex
70958,2897,Salonil
70959,2897,Retarder W
70960,2897,Keralyt
70961,2897,Psoriacid-S-stift
70962,2897,salicylate
70963,2897,Duoplant
70964,2897,Freezone
70965,2897,Saligel
70966,2897,Ionil
70967,2897,Stri-Dex
70968,2897,"Benzoic acid, 2-hydroxy-"
70969,2897,Salicylic acid collodion
70970,2897,Verrugon
70971,2897,Phenol-2-carboxylic acid
70972,2897,Salicylic acid soap
70973,2897,Acidum salicylicum
70974,2897,Trans-Ver-Sal
70975,2897,Orthohydroxybenzoic acid
70976,2898,SODIUM PYRUVATE
70977,2898,113-24-6
70978,2898,Pyruvic acid sodium salt
70979,2898,sodium 2-oxopropanoate
70980,2898,"Pyruvic acid, sodium salt"
70981,2898,"Propanoic acid, 2-oxo-, sodium salt"
70982,2898,Sodium alpha-ketopropionate
70983,2898,Pyruvate Sodium
70984,2898,UNII-POD38AIF08
70985,2898,2-Oxopropanoic acid sodium salt
70986,2898,CHEBI:50144
70987,2898,Natriumpyruvat
70988,2898,alpha-Ketopropionic acid sodium salt
70989,2898,MFCD00002586
70990,2898,2-KETOPROPIONIC ACID SODIUM SALT
70991,2898,"Propanoic acid, 2-oxo-, sodium salt (1:1)"
70992,2898,S-6005
70993,2898,Natrum pyruvicum
70994,2898,CHEMBL181886
70995,2898,sodiumpyruvate
70996,2898,Omeosport
70997,2898,Guna-liver
70998,2898,Guna-flam
70999,2898,Guna-hypertension
71000,2898,EINECS 204-024-4
71001,2899,Huperzine A
71002,2899,(-)-huperzine A
71003,2899,(-)-huperazine A
71004,2899,102518-79-6
71005,2899,Selagine
71006,2899,Hup A
71007,2899,(-)-Selagine
71008,2899,CHEMBL395280
71009,2899,CHEBI:78330
71010,2899,UNII-0111871I23
71011,2899,"(5R,9R,E)-5-Amino-11-ethylidene-7-methyl-5,6,9,10-tetrahydro-5,9-methanocycloocta[b]pyridin-2(1H)-one"
71012,2899,DSSTox_CID_26038
71013,2899,DSSTox_RID_81302
71014,2899,DSSTox_GSID_46038
71015,2899,(+)-Huperzine A
71016,2899,HUPERAINE A
71017,2899,CAS-102518-79-6
71018,2899,Cerebra
71019,2899,HuperzineA
71020,2899,Huperizine A
71021,2899,Hyperazzine A
71022,2899,Kimpukan A
71023,2899,HupA
71024,2899,L-huperzine A
71025,2899,1vot
71026,2900,Arctigenin
71027,2900,(-)-Arctigenin
71028,2900,7770-78-7
71029,2900,CHEBI:79
71030,2900,NQWVSMVXKMHKTF-JKSUJKDBSA-N
71031,2900,C21H24O6
71032,2900,"2(3H)-Furanone, 4-((3,4-dimethoxyphenyl)methyl)dihydro-3-((4-hydroxy-3-methoxyphenyl)methyl)-, (3R-trans)-"
71033,2900,"2(3H)-Furanone, 4-((3,4-dimethoxyphenyl)methyl)dihydro-3-((4-hydroxy-3-methoxyphenyl)methyl)-, (3R,4R)-"
71034,2900,"(3R,4R)-4-[(3,4-dimethoxyphenyl)methyl]-3-[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one"
71035,2900,"(3R,4R)-4-[(3,4-Dimethoxyphenyl)methyl]dihydro-3-[(4-hydroxy-3-methoxyphenyl)methyl]-2(3H)-furanone"
71036,2900,UNII-U76MR9VS6M
71037,2900,Arctigenen
71038,2900,"2(3H)-Furanone, 4-[(3,4-dimethoxyphenyl)methyl]dihydro-3-[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-"
71039,2900,Tocris-1777
71040,2900,AC1L22CK
71041,2900,AC1Q49KK
71042,2900,U76MR9VS6M
71043,2900,SCHEMBL381820
71044,2900,CHEMBL435734
71045,2900,MEGxp0_001799
71046,2900,STOCK1N-75493
71047,2900,ACon1_000416
71048,2900,BIB6298
71049,2900,MolPort-001-742-543
71050,2900,HMS3268E18
71051,2901,3-Guanidinopropionic acid
71052,2901,353-09-3
71053,2901,3-guanidinopropanoic acid
71054,2901,beta-Guanidinopropionic acid
71055,2901,Guanidinopropionic acid
71056,2901,3-Guanidinopropanoate
71057,2901,3-carbamimidamidopropanoic acid
71058,2901,beta-GPA
71059,2901,Beta-Guanadinopropionate
71060,2901,N-(Aminoiminomethyl)-beta-alanine
71061,2901,EINECS 206-530-0
71062,2901,3-Guanidino-propionic acid
71063,2901,CHEMBL20489
71064,2901,CHEBI:15968
71065,2901,KMXXSJLYVJEBHI-UHFFFAOYSA-N
71066,2901,MFCD00045939
71067,2901,3-(diaminomethylideneamino)propanoic acid
71068,2901,GUANIDINE PROPIONATE
71069,2901,n-carbamimidoyl-|A-alanine
71070,2901,UNII-UL1984YRKA
71071,2901,PNU 10483
71072,2901,guanidinepropionic acid
71073,2901,Guanidinoproprionic-beta
71074,2901,AC1Q5VEJ
71075,2901,D03ZKN
71076,2902,"3,4-dichloroisocoumarin"
71077,2902,51050-59-0
71078,2902,"3,4-Dcl"
71079,2902,"3,4-Dichloro-1H-isochromen-1-one"
71080,2902,"1H-2-Benzopyran-1-one,3,4-dichloro-"
71081,2902,"3,4-DCI"
71082,2902,"3,4 dichloroisocoumarin"
71083,2902,"3,4-Dichloro-1H-2-benzopyran-1-one"
71084,2902,"1H-2-Benzopyran-1-one, 3,4-dichloro-"
71085,2902,CHEMBL24983
71086,2902,"3,4-dichloroisochromen-1-one"
71087,2902,"3,4-Dichloro-2-benzopyran-1-one"
71088,2902,MFCD00036960
71089,2902,C9H4Cl2O2
71090,2902,Lopac-D-7910
71091,2902,D0F3CA
71092,2902,AC1L1BU9
71093,2902,AC1Q3H9V
71094,2902,cid_1609
71095,2902,Lopac0_000442
71096,2902,BSPBio_001549
71097,2902,KBioGR_000269
71098,2902,KBioSS_000269
71099,2902,MLS002153325
71100,2902,SCHEMBL106901
71101,2903,beta-alanine
71102,2903,3-Aminopropanoic acid
71103,2903,107-95-9
71104,2903,3-Aminopropionic acid
71105,2903,Abufene
71106,2903,Beta Alanine
71107,2903,H-beta-Ala-OH
71108,2903,beta-Aminopropionic acid
71109,2903,2-Carboxyethylamine
71110,2903,.beta.-Alanine
71111,2903,"Alanine, beta-"
71112,2903,"Propanoic acid, 3-amino-"
71113,2903,3-Aminopropionsaeure
71114,2903,beta-Ala
71115,2903,beta-Aminopropionsaeure
71116,2903,3-Aminopropanoate
71117,2903,omega-Aminopropionic acid
71118,2903,B-ALANINE
71119,2903,3-amino-propionic acid
71120,2903,FEMA No. 3252
71121,2903,AI3-18470
71122,2903,.beta.-Aminopropionic acid
71123,2903,NSC 7603
71124,2903,UNII-11P2JDE17B
71125,2903,EINECS 203-536-5
71126,2904,bezafibrate
71127,2904,41859-67-0
71128,2904,Bezalip
71129,2904,Cedur
71130,2904,Bezafibrat
71131,2904,Befizal
71132,2904,Bezafibrato
71133,2904,Bezafibratum
71134,2904,Sklerofibrat
71135,2904,Azufibrat
71136,2904,Difaterol
71137,2904,durabezur
71138,2904,Bezabeta
71139,2904,Bezamerck
71140,2904,Reducterol
71141,2904,Bezacur
71142,2904,Bezatol
71143,2904,Eulitop
71144,2904,Solibay
71145,2904,Lipox
71146,2904,Bezafibrat PB
71147,2904,Bezafibratum [INN-Latin]
71148,2904,Beza-Lande
71149,2904,Beza-Puren
71150,2904,Regadrin B
71151,2905,Cianidanol
71152,2905,(+)-catechin
71153,2905,CATECHIN
71154,2905,154-23-4
71155,2905,Catechuic acid
71156,2905,Cyanidanol
71157,2905,Catechinic acid
71158,2905,D-Catechin
71159,2905,Catergen
71160,2905,(+)-Catechol
71161,2905,Cianidol
71162,2905,(+)-Cyanidanol
71163,2905,(+)-Cyanidan-3-ol
71164,2905,Biocatechin
71165,2905,D-(+)-Catechin
71166,2905,Catechin (flavan)
71167,2905,Catechol (flavan)
71168,2905,Dexcyanidanol
71169,2905,D-Catechol
71170,2905,(+)-Catechin Hydrate
71171,2905,"(2R,3S)-Catechin"
71172,2905,"3-Cyanidanol, (+)-"
71173,2905,"(2R,3S)-2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol"
71174,2905,Cianidanolum
71175,2905,Catechu
71176,2906,danazol
71177,2906,Danocrine
71178,2906,Chronogyn
71179,2906,17230-88-5
71180,2906,Danol
71181,2906,Winobanin
71182,2906,Cyclomen
71183,2906,Danazolum
71184,2906,Danzol
71185,2906,Ladogal
71186,2906,Danatrol
71187,2906,Danazole
71188,2906,Danokrin
71189,2906,anatrol
71190,2906,Danogen
71191,2906,Danoval
71192,2906,Panacrine
71193,2906,Danazolum [INN-Latin]
71194,2906,WIN 17757
71195,2906,Danovaol
71196,2906,UNII-N29QWW3BUO
71197,2906,Danocrine (TN)
71198,2906,CCRIS 6747
71199,2906,Danazol [USAN:BAN:INN:JAN]
71200,2906,EINECS 241-270-1
71201,2907,Diallyl trisulfide
71202,2907,ALLYL TRISULFIDE
71203,2907,2050-87-5
71204,2907,Allitridin
71205,2907,"Trisulfide, di-2-propenyl"
71206,2907,Diallyltrisulfide
71207,2907,Diallyl trisulphide
71208,2907,allitridum
71209,2907,Dasuansu
71210,2907,diallyltrisulfane
71211,2907,Di-2-propenyl trisulfide
71212,2907,Garlic oil
71213,2907,FEMA No. 3265
71214,2907,CCRIS 3251
71215,2907,C6H10S3
71216,2907,EINECS 218-107-8
71217,2907,NSC651936
71218,2907,NSC 651936
71219,2907,BRN 1745734
71220,2907,AI3-35127
71221,2907,CHEMBL123040
71222,2907,3-(allyltrisulfanyl)prop-1-ene
71223,2907,CHEBI:78492
71224,2907,"Trisulfide, di-2-propenyl (9CI)"
71225,2907,3-(prop-2-enyltrisulfanyl)prop-1-ene
71226,2908,DL-Homocysteine
71227,2908,454-29-5
71228,2908,homocysteine
71229,2908,2-Amino-4-mercaptobutanoic acid
71230,2908,"D,L-Homocysteine"
71231,2908,2-Amino-4-mercaptobutyric acid
71232,2908,(+-)-Homocysteine
71233,2908,2-amino-4-sulfanylbutanoic acid
71234,2908,USAF B-12
71235,2908,DL-2-Amino-4-mercaptobutyric acid
71236,2908,homo-cys
71237,2908,DL-Homocysteine (free base)
71238,2908,EINECS 207-222-9
71239,2908,NSC 206252
71240,2908,BRN 5493225
71241,2908,"Butyric acid, 2-amino-4-mercapto-, DL-"
71242,2908,CHEBI:17230
71243,2908,FFFHZYDWPBMWHY-UHFFFAOYSA-N
71244,2908,"Butyric acid, 2-amino-4-mercapto-, DL- (9CI)"
71245,2908,454-28-4
71246,2908,2-amino-4-sulfanylbutanoate
71247,2908,"Homocysteine, dl-"
71248,2908,Hcy
71249,2908,"Butyric acid, 2-amino-4-mercapto-"
71250,2908,Homocysteine #
71251,2909,Ketanserin tartrate
71252,2909,83846-83-7
71253,2909,KJK-945
71254,2909,R 49945
71255,2909,EINECS 281-062-8
71256,2909,"2,3-dihydroxybutanedioic acid; 3-[2-[4-(4-fluorobenzoyl)-1-piperidyl]ethyl]-1H-quinazoline-2,4-dione"
71257,2909,"3-(2-(4-(4-Fluorobenzoyl)piperidin-1-yl)ethyl)quinazoline-2,4(1H,3H)-dione 2,3-dihydroxysuccinate"
71258,2909,"3-[2-(4-Fluorobenzoyl)-1-piperdinyl]-ethyl]-2,4(1H,3H)-quinazolinedione tartrate"
71259,2909,84001-70-7
71260,2909,SMR000058867
71261,2909,"3-(2-(4-(p-Fluorobenzoyl)-1-piperidinyl)ethyl)-2,4(1H,3H)-quinazolinedione L-tartrate"
71262,2909,"3-{2-[4-(4-fluorobenzoyl)piperidin-1-yl]ethyl}quinazoline-2,4(1h,3h)-dione 2,3-dihydroxysuccinate(1:1)"
71263,2909,R 41 468
71264,2909,C22H22FN3O3.C4H6O6
71265,2909,AC1Q5SQC
71266,2909,"2,4(1H,3H)-Quinazolinedione, 3-(2-(4-(4-fluorobenzoyl)-1-piperidinyl)ethyl)-, (R-(R*,R*))-2,3-dihydroxybutanedioate (1:1)"
71267,2909,"3-(2-(4-(4-Fluorobenzoyl)piperidino)ethyl)quinazoline-2,4(1H,3H)-dione (R-(R*,R*))-tartrate"
71268,2909,Prestwick0_000392
71269,2909,Prestwick1_000392
71270,2909,Prestwick2_000392
71271,2909,Lopac0_001191
71272,2909,MLS000069367
71273,2909,MLS001333708
71274,2909,SCHEMBL362930
71275,2909,SPBio_002524
71276,2910,L-valine
71277,2910,valine
71278,2910,72-18-4
71279,2910,(S)-Valine
71280,2910,(S)-2-Amino-3-methylbutanoic acid
71281,2910,2-Amino-3-methylbutyric acid
71282,2910,(2S)-2-amino-3-methylbutanoic acid
71283,2910,H-Val-OH
71284,2910,(S)-2-Amino-3-methylbutyric acid
71285,2910,L-alpha-Amino-beta-methylbutyric acid
71286,2910,Valinum [Latin]
71287,2910,Valina [Spanish]
71288,2910,2-Amino-3-methylbutanoic acid
71289,2910,"VALINE, L-"
71290,2910,Valine (VAN)
71291,2910,L(+)-alpha-Aminoisovaleric acid
71292,2910,(S)-alpha-Amino-beta-methylbutyric acid
71293,2910,"Butanoic acid, 2-amino-3-methyl-"
71294,2910,Valine [USAN:INN]
71295,2910,"Butanoic acid, 2-amino-3-methyl-, (S)-"
71296,2910,"2-Amino-3-methylbutyric acid, (S)-"
71297,2910,"2-Amino-3-methylbutanoic acid, (S)-"
71298,2910,L-2-Amino-3-methylbutanoic acid
71299,2910,L-2-Aminoisovaleric Acid
71300,2910,L-valin
71301,2911,Lappaol F
71302,2911,UNII-5CE539C44W
71303,2911,69394-17-8
71304,2911,5CE539C44W
71305,2911,"2(3H)-Furanone, 3,4-bis(((2S,3R)-2,3-dihydro-2-(4-hydroxy-3-methoxyphenyl)-3-(hydroxymethyl)-7-methoxy-5-benzofuranyl)methyl)dihydro-, (3R,4R)-"
71306,2912,D-Pinitol
71307,2912,Pinitol
71308,2912,10284-63-6
71309,2912,3-O-Methyl-D-chiro-inositol
71310,2912,D-(+)-Pinitol
71311,2912,Inzitol
71312,2912,(+)-Pinitol
71313,2912,Methylinositol
71314,2912,Sennitol
71315,2912,Pinit
71316,2912,D-ononitol
71317,2912,1-D-4-O-METHYL-MYO-INOSITOL
71318,2912,Ononitol
71319,2912,1D-4-O-Methyl-myo-inositol
71320,2912,1D-3-O-methyl-chiro-inositol
71321,2912,4-O-Methyl-myo-inositol
71322,2912,UNII-TF9HZN9T0M
71323,2912,UNII-A998ME07KR
71324,2912,5D-5-O-Methyl-chiro-inositol
71325,2912,"D-chiro-Inositol, 3-O-methyl-"
71326,2912,TF9HZN9T0M
71327,2912,484-68-4
71328,2912,Matezit
71329,2912,Sennit
71330,2912,"(1r,2s,4s,5s)-6-methoxycyclohexane-1,2,3,4,5-pentol"
71331,3196,l-ascorbic acid
71332,3196,ascorbic acid
71333,3196,vitamin C
71334,3196,50-81-7
71335,3196,ascorbate
71336,3196,L-ascorbate
71337,3196,Ascorbicap
71338,3196,L(+)-Ascorbic acid
71339,3196,Cevitamic acid
71340,3196,Ascoltin
71341,3196,Hybrin
71342,3196,Allercorb
71343,3196,Ascorbajen
71344,3196,Ascorbutina
71345,3196,Ascorteal
71346,3196,Cescorbat
71347,3196,Cetemican
71348,3196,Cevitamin
71349,3196,Citriscorb
71350,3196,Laroscorbine
71351,3196,Lemascorb
71352,3196,Natrascorb
71353,3196,Proscorbin
71354,3196,Roscorbic
71355,3196,Secorbate
71356,2915,"[1,2,4]Triazolo[1,5-a]pyridine"
71357,2915,274-85-1
71358,2915,"1,3,3a-Triazaindene"
71359,2915,"1,3-Diazaindolizine"
71360,2915,"(1,2,4)Triazolo(1,5-a)pyridine"
71361,2915,"s-Triazolo(1,5-a)pyridine"
71362,2915,"s-Triazolo[1,5-a]pyridine"
71363,2915,DACWQSNZECJJGG-UHFFFAOYSA-N
71364,2915,J-502704
71365,2915,"1,7,9-TRIAZABICYCLO[4.3.0]NONA-2,4,6,8-TETRAENE"
71366,2915,ACMC-1CHFQ
71367,2915,AC1L27PB
71368,2915,AC1Q4XA6
71369,2915,SCHEMBL212241
71370,2915,CTK1A2533
71371,2915,KS-00000PAV
71372,2915,DTXSID40181822
71373,2915,"[1,4]Triazolo[1,5-a]pyridine"
71374,2915,MolPort-006-717-222
71375,2915,"1,2,4-triazolo[1,5-a]pyridine"
71376,2915,NSC99874
71377,2915,ZINC1657314
71378,2915,ANW-56200
71379,2915,FCH847990
71380,2915,MFCD03700708
71381,2916,Ganlaoqin
71382,2916,BranchAmin
71383,2916,Livact
71384,2916,Nutramin VL1
71385,2916,Branched-chain amino acids
71386,2916,"Leucine, isoleucine and valine"
71387,2916,Isoleucine mixture with leucine and valine
71388,2916,"Amino acids, branched-chain"
71389,2916,SCHEMBL138874
71390,2916,308062-69-3
71391,2916,77431-55-1
71392,2917,Guanabenz acetate
71393,2917,Guanabenz (Acetate)
71394,2917,23256-50-0
71395,2917,Wy-8678
71396,2917,Wytensin
71397,2917,WY-8678 acetate
71398,2917,MLS000028717
71399,2917,MFCD00153801
71400,2917,UNII-443O19GK1A
71401,2917,C8H8Cl2N4.C2H4O2
71402,2917,SMR000058454
71403,2917,Wytensin (TN)
71404,2917,"1-(2,6-Dichlorobenzylideneamino)guanidine acetate salt"
71405,2917,"[(2,6-Dichlorobenzylidene)amino]guanidine acetate"
71406,2917,Prestwick_957
71407,2917,AC1NWAMX
71408,2917,acetic acid; guanabenzo
71409,2917,Opera_ID_1242
71410,2917,SCHEMBL40594
71411,2917,MLS001076311
71412,2917,MLS001333215
71413,2917,MLS001333216
71414,2917,"Guanabenz acetate salt, powder"
71415,2917,CHEBI:5554
71416,2917,CHEMBL1200560
71417,2918,L-histidine
71418,2918,histidine
71419,2918,71-00-1
71420,2918,H-His-OH
71421,2918,glyoxaline-5-alanine
71422,2918,Anti-rheuma
71423,2918,L-(-)-Histidine
71424,2918,Istidina
71425,2918,S-Histidine
71426,2918,L-Histidin
71427,2918,(L)-Histidine
71428,2918,Histidine (VAN)
71429,2918,histidina
71430,2918,(S)-4-(2-Amino-2-carboxyethyl)imidazole
71431,2918,Histidinum
71432,2918,(2S)-2-amino-3-(1H-imidazol-4-yl)propanoic acid
71433,2918,(S)-alpha-amino-1H-imidazole-4-propanoic acid
71434,2918,"HISTIDINE, L-"
71435,2918,Histidinum [INN-Latin]
71436,2918,(S)-Histidine
71437,2918,Histidina [INN-Spanish]
71438,2918,L-beta-(4-Imidazolyl)alanin
71439,2918,4-(2-Amino-2-carboxyethyl)imidazole
71440,2918,Histidine [USAN:INN]
71441,2918,"1H-Imidazole-4-alanine, (S)-"
71442,2919,N-Acetyl-L-histidine
71443,2919,N-Acetylhistidine
71444,2919,01/02/2497
71445,2919,N2-Acetylhistidine
71446,2919,(S)-2-ACETAMIDO-3-(1H-IMIDAZOL-4-YL)PROPANOIC ACID
71447,2919,N(2)-acetyl-L-histidine
71448,2919,CHEBI:16437
71449,2919,SBB057565
71450,2919,(2S)-2-acetamido-3-(1H-imidazol-4-yl)propanoic acid
71451,2919,"L-Histidine, N-acetyl-"
71452,2919,(2S)-2-acetamido-3-(1H-imidazol-5-yl)propanoic acid
71453,2919,.alpha.-N-Acetylhistidine
71454,2919,.alpha.-N-Acetyl-L-histidine
71455,2919,(2S)-2-(acetylamino)-3-imidazol-4-ylpropanoic acid
71456,2919,n-acetyl histidine
71457,2919,N-alpha-L-histidine
71458,2919,Ac-His-OH
71459,2919,"Histidine, N-acetyl-"
71460,2919,AC1Q5QPS
71461,2919,UNII-K9T7JPU4ML
71462,2919,Nalpha-Acetyl-L-histidine
71463,2919,K9T7JPU4ML
71464,2919,AC1L2P5P
71465,2919,"Histidine, N-acetyl-, L-"
71466,2919,SCHEMBL61371
71467,2920,phosphoenolpyruvate
71468,2920,Phosphoenolpyruvic acid
71469,2920,138-08-9
71470,2920,"2-Propenoic acid, 2-(phosphonooxy)-"
71471,2920,Phosphopyruvic acid
71472,2920,PEP
71473,2920,2-(phosphonooxy)prop-2-enoic acid
71474,2920,2-Phosphonooxyprop-2-enoic acid
71475,2920,2-Dihydroxyphosphinoyloxyacrylic acid
71476,2920,CHEBI:44897
71477,2920,DTBNBXWJWCWCIK-UHFFFAOYSA-N
71478,2920,P-enol-pyruvate
71479,2920,Barium silver 2-(phosphonatooxy)acrylate
71480,2920,2-phosphonooxyprop-2-enoate
71481,2920,2-(phosphonooxy)-2-propenoic acid
71482,2920,923-14-8
71483,2920,P-enolpyruvate
71484,2920,UNII-545YL308OW
71485,2920,1nhx
71486,2920,EINECS 205-312-2
71487,2920,EINECS 213-089-8
71488,2920,AC1L1AIQ
71489,2920,Phospho(enol)pyruvic acid
71490,2920,bmse000107
71491,2920,D0T3AE
71492,2921,Quinidine sulfate
71493,2921,Kinichron
71494,2921,Quinidate
71495,2921,Quinitex
71496,2921,Systodin
71497,2921,Chinidine sulfate
71498,2921,Quinidine monosulfate
71499,2921,sk-Quinidine sulfate
71500,2921,Quinicardine
71501,2921,Auriquin
71502,2921,"Cinchonan-9-ol, 6'-methoxy-, (9S)-, sulfate (2:1) (salt)"
71503,2921,Quinidine sulphate
71504,2921,Quinidine sulfate (salt)
71505,2921,Quinidine sulfate anhydrous
71506,2921,HSDB 5515
71507,2921,EINECS 200-046-3
71508,2921,"Quinidine sulfate, (2:1) (salt)"
71509,2921,NSC 10004
71510,2921,(9S)-6'-Methoxycinchonan-9-ol sulfate (2:1) (salt)
71511,2921,Quinidine sulfate (2:1) (salt)
71512,2921,"(S)-[(2R,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol; sulfuric acid"
71513,2921,AC1L1L3H
71514,2921,Quinidine Sulfate (anhydrous)
71515,2921,HMS3263I19
71516,2921,2C20H24N2O2.H2O4S
71517,2922,Trametinib
71518,2922,871700-17-3
71519,2922,GSK1120212
71520,2922,Mekinist
71521,2922,GSK 1120212
71522,2922,GSK-1120212
71523,2922,JTP 74057
71524,2922,JTP-74057
71525,2922,Trametinib (GSK1120212)
71526,2922,UNII-33E86K87QN
71527,2922,"N-[3-[3-Cyclopropyl-5-[(2-fluoro-4-iodophenyl)amino]-3,4,6,7-tetrahydro-6,8-dimethyl-2,4,7-trioxopyrido[4,3-d]pyrimidin-1(2H)-yl]phenyl]acetamide"
71528,2922,Trametinib (GSK1120212JTP 74057)
71529,2922,GSK212
71530,2922,CHEBI:75998
71531,2922,AK174783
71532,2922,A1-01871
71533,2922,"N-(3-{3-cyclopropyl-5-[(2-fluoro-4-iodophenyl)amino]-6,8-dimethyl-2,4,7-trioxo-3,4,6,7-tetrahydropyrido[4,3-d]pyrimidin-1(2H)-yl}phenyl)acetamide"
71534,2922,"N-(3-{3-cyclopropyl-5-[(2-fluoro-4-iodophenyl)amino]-6,8-dimethyl-2,4,7-trioxopyrido[4,3-d]pyrimidin-1-yl}phenyl)acetamide"
71535,2922,Trametinib [USAN:INN]
71536,2922,trametinibum
71537,2922,"N-(3-(3-Cyclopropyl-5-((2-fluoro-4-iodophenyl)amino)-6,8-dimethyl-2,4,7-trioxo-3,4,6,7- tetrahydropyrido(4,3-d)pyrimidin-1(2H)-yl)phenyl)acetamide"
71538,2922,"N-(3-(3-cyclopropyl-5-((2-fluoro-4-iodophenyl)amino)-6,8-dimethyl-2,4,7-trioxo-3,4,6,7-tetrahydropyrido[4,3-d]pyrimidin-1(2H)-yl)phenyl)acetamide"
71539,2922,"N-(3-{3-cyclopropyl-5-((2-fluoro-4-iodophenyl)amino)-6,8-dimethyl-2,4,7-trioxo-3,4,6,7- tetrahydropyrido(4,3-d)pyrimidin-1(2H)-yl}phenyl)acetamide"
71540,2922,Trametinib (USAN)
71541,2922,cc-37
71542,2923,Vincristine sulfate
71543,2923,Onkovin
71544,2923,VCR sulfate
71545,2923,Kyocristine
71546,2923,Vincristine sulphate
71547,2923,Vincrisul
71548,2923,2068-78-2
71549,2923,Vincasar PFS
71550,2923,Oncovin
71551,2923,Leurocristine sulfate
71552,2923,Leurocristine
71553,2923,Leurocristine sulfate (1:1) (salt)
71554,2923,"Leurocristine, sulfate (1:1) (salt)"
