id,compound_id,side_effect,probability,pertid
4372,2859,Pain,0.55,BRD-K45252063
4373,2859,Dry mouth,0.54,BRD-K45252063
4374,2859,Paraesthesia,0.53,BRD-K45252063
4375,2859,Hypotension,0.53,BRD-K45252063
4376,2859,Somnolence,0.52,BRD-K45252063
4377,2859,Confusional state,0.52,BRD-K45252063
4378,2859,Asthenia,0.52,BRD-K45252063
4379,2859,Haemorrhage,0.52,BRD-K45252063
4380,2859,Diarrhoea,0.52,BRD-K45252063
4381,2859,Dermatitis,0.52,BRD-K45252063
4382,2859,Insomnia,0.51,BRD-K45252063
4383,2859,Dysgeusia,0.5,BRD-K45252063
4384,2904,Nausea,0.98,BRD-K46018455
4385,2904,Rash,0.95,BRD-K46018455
4386,2904,Headache,0.94,BRD-K46018455
4387,2904,Pruritus,0.92,BRD-K46018455
4388,2904,Urticaria,0.89,BRD-K46018455
4389,2904,Abdominal pain,0.89,BRD-K46018455
4390,2904,Pain,0.89,BRD-K46018455
4391,2904,Dizziness,0.87,BRD-K46018455
4392,2904,Diarrhoea,0.86,BRD-K46018455
4393,2904,Constipation,0.86,BRD-K46018455
4394,2904,Asthenia,0.83,BRD-K46018455
4395,2904,Dyspepsia,0.83,BRD-K46018455
4396,2904,Infection,0.82,BRD-K46018455
4397,2904,Erythema,0.81,BRD-K46018455
4398,2904,Anaemia,0.81,BRD-K46018455
4399,2904,Alopecia,0.79,BRD-K46018455
4400,2904,Renal failure,0.79,BRD-K46018455
4401,2904,Anxiety,0.79,BRD-K46018455
4402,2904,Myalgia,0.79,BRD-K46018455
4403,2904,Insomnia,0.78,BRD-K46018455
4404,2904,Hypersensitivity,0.77,BRD-K46018455
4405,2904,Thrombocytopenia,0.75,BRD-K46018455
4406,2904,Purpura,0.74,BRD-K46018455
4407,2904,Muscle spasms,0.74,BRD-K46018455
4408,2904,Influenza,0.74,BRD-K46018455
4409,2904,Photosensitivity reaction,0.74,BRD-K46018455
4410,2904,Bronchitis,0.73,BRD-K46018455
4411,2904,Pharyngitis,0.73,BRD-K46018455
4412,2904,Blood creatinine increased,0.73,BRD-K46018455
4413,2904,Hepatic function abnormal,0.73,BRD-K46018455
4414,2904,Migraine,0.72,BRD-K46018455
4415,2904,Erectile dysfunction,0.72,BRD-K46018455
4416,2904,Flatulence,0.72,BRD-K46018455
4417,2904,Liver function test abnormal,0.71,BRD-K46018455
4418,2904,Urinary tract disorder,0.71,BRD-K46018455
4419,2904,Muscular weakness,0.71,BRD-K46018455
4420,2904,Eczema,0.7,BRD-K46018455
4421,2904,Alanine aminotransferase increased,0.69,BRD-K46018455
4422,2904,Myocardial infarction,0.69,BRD-K46018455
4423,2904,Renal failure acute,0.69,BRD-K46018455
4424,2904,Blood alkaline phosphatase increased,0.69,BRD-K46018455
4425,2904,Gastritis,0.68,BRD-K46018455
4426,2904,Rhabdomyolysis,0.68,BRD-K46018455
4427,2904,Aspartate aminotransferase increased,0.68,BRD-K46018455
4428,2904,Cholelithiasis,0.67,BRD-K46018455
4429,2904,Transaminases increased,0.65,BRD-K46018455
4430,2904,Myositis,0.65,BRD-K46018455
4431,2904,Toxic epidermal necrolysis,0.65,BRD-K46018455
4432,2904,Tenosynovitis,0.64,BRD-K46018455
4433,2904,Cholestasis,0.62,BRD-K46018455
4434,2833,Rash,0.97,BRD-K50388907
4435,2833,Nausea,0.93,BRD-K50388907
4436,2833,Hypersensitivity,0.93,BRD-K50388907
4437,2833,Pain,0.92,BRD-K50388907
4438,2833,Asthenia,0.92,BRD-K50388907
4439,2833,Headache,0.9,BRD-K50388907
4440,2833,Pruritus,0.89,BRD-K50388907
4441,2833,Insomnia,0.89,BRD-K50388907
4442,2833,Hyperhidrosis,0.88,BRD-K50388907
4443,2833,Malaise,0.88,BRD-K50388907
4444,2833,Dizziness,0.87,BRD-K50388907
4445,2833,Anxiety,0.86,BRD-K50388907
4446,2833,Dyspnoea,0.86,BRD-K50388907
4447,2833,Vomiting,0.85,BRD-K50388907
4448,2833,Erythema,0.84,BRD-K50388907
4449,2833,Anaemia,0.84,BRD-K50388907
4450,2833,Paraesthesia,0.83,BRD-K50388907
4451,2833,Fatigue,0.83,BRD-K50388907
4452,2833,Arrhythmia,0.82,BRD-K50388907
4453,2833,Vertigo,0.82,BRD-K50388907
4454,2833,Tachycardia,0.82,BRD-K50388907
4455,2833,Visual impairment,0.82,BRD-K50388907
4456,2833,Hepatitis,0.81,BRD-K50388907
4457,2833,Somnolence,0.81,BRD-K50388907
4458,2833,Cough,0.81,BRD-K50388907
4459,2833,Pharyngitis,0.81,BRD-K50388907
4460,2833,Muscle spasms,0.81,BRD-K50388907
4461,2833,Haemorrhage,0.81,BRD-K50388907
4462,2833,Palpitations,0.81,BRD-K50388907
4463,2833,Dyspepsia,0.81,BRD-K50388907
4464,2833,Alopecia,0.8,BRD-K50388907
4465,2833,Urticaria,0.8,BRD-K50388907
4466,2833,Abdominal pain,0.8,BRD-K50388907
4467,2833,Decreased appetite,0.8,BRD-K50388907
4468,2833,Arthralgia,0.8,BRD-K50388907
4469,2833,Diarrhoea,0.8,BRD-K50388907
4470,2833,Oedema peripheral,0.79,BRD-K50388907
4471,2833,Infection,0.79,BRD-K50388907
4472,2833,Constipation,0.79,BRD-K50388907
4473,2833,Hypotension,0.79,BRD-K50388907
4474,2833,Peptic ulcer,0.79,BRD-K50388907
4475,2833,Body temperature increased,0.78,BRD-K50388907
4476,2833,Jaundice,0.78,BRD-K50388907
4477,2833,Erectile dysfunction,0.78,BRD-K50388907
4478,2833,Myocardial infarction,0.78,BRD-K50388907
4479,2833,Flatulence,0.78,BRD-K50388907
4480,2833,Weight increased,0.78,BRD-K50388907
4481,2833,Influenza,0.78,BRD-K50388907
4482,2833,Oedema,0.78,BRD-K50388907
4483,2833,Back pain,0.77,BRD-K50388907
4484,2833,Infarction,0.77,BRD-K50388907
4485,2833,Embolism,0.77,BRD-K50388907
4486,2833,Chest pain,0.77,BRD-K50388907
4487,2833,Pneumonia,0.77,BRD-K50388907
4488,2833,Ulcer,0.76,BRD-K50388907
4489,2833,Increased appetite,0.76,BRD-K50388907
4490,2833,Thrombocytopenia,0.76,BRD-K50388907
4491,2833,Asthma,0.76,BRD-K50388907
4492,2833,Conjunctivitis,0.76,BRD-K50388907
4493,2833,Dysuria,0.76,BRD-K50388907
4494,2833,Dry mouth,0.75,BRD-K50388907
4495,2833,Migraine,0.75,BRD-K50388907
4496,2833,Renal failure,0.75,BRD-K50388907
4497,2833,Oesophagitis,0.75,BRD-K50388907
4498,2833,Dermatitis contact,0.75,BRD-K50388907
4499,2833,Photosensitivity reaction,0.75,BRD-K50388907
4500,2833,Eye disorder,0.75,BRD-K50388907
4501,2833,Leukopenia,0.75,BRD-K50388907
4502,2833,Pollakiuria,0.74,BRD-K50388907
4503,2833,Rhinitis,0.74,BRD-K50388907
4504,2833,Ecchymosis,0.74,BRD-K50388907
4505,2833,Aspartate aminotransferase increased,0.74,BRD-K50388907
4506,2833,Gastroenteritis,0.73,BRD-K50388907
4507,2833,Renal impairment,0.73,BRD-K50388907
4508,2833,Herpes simplex,0.73,BRD-K50388907
4509,2833,Dermatitis,0.73,BRD-K50388907
4510,2833,Colitis,0.73,BRD-K50388907
4511,2833,Acne,0.73,BRD-K50388907
4512,2833,Bronchitis,0.72,BRD-K50388907
4513,2833,Rash maculo-papular,0.72,BRD-K50388907
4514,2833,Otitis media,0.72,BRD-K50388907
4515,2833,Myalgia,0.72,BRD-K50388907
4516,2833,Arthritis,0.72,BRD-K50388907
4517,2833,Nail disorder,0.72,BRD-K50388907
4518,2833,Tooth disorder,0.72,BRD-K50388907
4519,2833,Blood creatinine increased,0.72,BRD-K50388907
4520,2833,Blood urea increased,0.72,BRD-K50388907
4521,2833,Gastrointestinal disorder,0.72,BRD-K50388907
4522,2833,Atrial fibrillation,0.72,BRD-K50388907
4523,2833,Nervousness,0.72,BRD-K50388907
4524,2833,Angina pectoris,0.71,BRD-K50388907
4525,2833,Liver function test abnormal,0.71,BRD-K50388907
4526,2833,Cystitis,0.71,BRD-K50388907
4527,2833,Fungal skin infection,0.71,BRD-K50388907
4528,2833,Eczema,0.71,BRD-K50388907
4529,2833,Respiratory disorder,0.71,BRD-K50388907
4530,2833,Skin disorder,0.71,BRD-K50388907
4531,2833,Ear infection,0.7,BRD-K50388907
4532,2833,Alanine aminotransferase increased,0.7,BRD-K50388907
4533,2833,Thrombosis,0.7,BRD-K50388907
4534,2833,Sinusitis,0.7,BRD-K50388907
4535,2833,Cardiac fibrillation,0.7,BRD-K50388907
4536,2833,Amblyopia,0.7,BRD-K50388907
4537,2833,Blood alkaline phosphatase increased,0.7,BRD-K50388907
4538,2833,Libido decreased,0.7,BRD-K50388907
4539,2833,Hypoglycaemia,0.7,BRD-K50388907
4540,2833,Muscular weakness,0.7,BRD-K50388907
4541,2833,Candida infection,0.7,BRD-K50388907
4542,2833,Lymphadenopathy,0.69,BRD-K50388907
4543,2833,Extrasystoles,0.69,BRD-K50388907
4544,2833,Gynaecomastia,0.69,BRD-K50388907
4545,2833,Hyperuricaemia,0.69,BRD-K50388907
4546,2833,Eosinophilia,0.69,BRD-K50388907
4547,2833,Ear pain,0.69,BRD-K50388907
4548,2833,Hepatic function abnormal,0.69,BRD-K50388907
4549,2833,Laryngitis,0.69,BRD-K50388907
4550,2833,Cyst,0.69,BRD-K50388907
4551,2833,Cataract,0.69,BRD-K50388907
4552,2833,Coronary artery disease,0.68,BRD-K50388907
4553,2833,Varicose vein,0.68,BRD-K50388907
4554,2833,Gastritis,0.68,BRD-K50388907
4555,2833,Cholelithiasis,0.68,BRD-K50388907
4556,2833,Hypertonia,0.68,BRD-K50388907
4557,2833,Pulmonary embolism,0.68,BRD-K50388907
4558,2833,Renal failure acute,0.68,BRD-K50388907
4559,2833,Herpes virus infection,0.68,BRD-K50388907
4560,2833,Venous thrombosis,0.68,BRD-K50388907
4561,2833,Phlebitis,0.67,BRD-K50388907
4562,2833,Vulvovaginal candidiasis,0.67,BRD-K50388907
4563,2833,Gout,0.67,BRD-K50388907
4564,2833,Hernia,0.67,BRD-K50388907
4565,2833,Cardiovascular disorder,0.67,BRD-K50388907
4566,2833,Eructation,0.67,BRD-K50388907
4567,2833,Blood lactate dehydrogenase increased,0.67,BRD-K50388907
4568,2833,Bursitis,0.67,BRD-K50388907
4569,2833,Alveolitis,0.66,BRD-K50388907
4570,2833,Arthropathy,0.66,BRD-K50388907
4571,2833,Deep vein thrombosis,0.66,BRD-K50388907
4572,2833,Myositis,0.66,BRD-K50388907
4573,2833,Rectal haemorrhage,0.66,BRD-K50388907
4574,2833,Gamma-glutamyltransferase increased,0.66,BRD-K50388907
4575,2833,Neuralgia,0.66,BRD-K50388907
4576,2833,Electrocardiogram abnormal,0.66,BRD-K50388907
4577,2833,Herpes zoster,0.66,BRD-K50388907
4578,2833,Prostatic disorder,0.65,BRD-K50388907
4579,2833,Skin ulcer,0.65,BRD-K50388907
4580,2833,Ventricular extrasystoles,0.65,BRD-K50388907
4581,2833,Duodenal ulcer,0.65,BRD-K50388907
4582,2833,Cholecystitis,0.65,BRD-K50388907
4583,2833,Blood bilirubin increased,0.64,BRD-K50388907
4584,2833,Anorectal disorder,0.64,BRD-K50388907
4585,2833,Laboratory test abnormal,0.64,BRD-K50388907
4586,2833,Hepatic steatosis,0.63,BRD-K50388907
4587,2833,Tenosynovitis,0.63,BRD-K50388907
4588,2833,Hepatic cirrhosis,0.62,BRD-K50388907
4589,2833,Rhabdomyolysis,0.62,BRD-K50388907
4590,2833,Unintended pregnancy,0.62,BRD-K50388907
4591,2722,Nausea,0.88,BRD-K50660797
4592,2722,Rash,0.88,BRD-K50660797
4593,2722,Pruritus,0.76,BRD-K50660797
4594,2722,Headache,0.73,BRD-K50660797
4595,2722,Pain,0.68,BRD-K50660797
4596,2722,Diarrhoea,0.67,BRD-K50660797
4597,2722,Vomiting,0.65,BRD-K50660797
4598,2722,Urticaria,0.64,BRD-K50660797
4599,2722,Dizziness,0.63,BRD-K50660797
4600,2722,Infection,0.6,BRD-K50660797
4601,2722,Dyspepsia,0.58,BRD-K50660797
4602,2722,Erythema,0.57,BRD-K50660797
4603,2722,Asthenia,0.57,BRD-K50660797
4604,2722,Oedema,0.57,BRD-K50660797
4605,2722,Chest pain,0.56,BRD-K50660797
4606,2722,Body temperature increased,0.52,BRD-K50660797
4607,2722,Convulsion,0.51,BRD-K50660797
4608,2722,Anaemia,0.5,BRD-K50660797
4609,3306,Rash,0.87,BRD-K52911425
4610,3306,Vomiting,0.86,BRD-K52911425
4611,3306,Nausea,0.81,BRD-K52911425
4612,3306,Dizziness,0.8,BRD-K52911425
4613,3306,Headache,0.8,BRD-K52911425
4614,3306,Pain,0.79,BRD-K52911425
4615,3306,Pruritus,0.78,BRD-K52911425
4616,3306,Urticaria,0.78,BRD-K52911425
4617,3306,Hypersensitivity,0.77,BRD-K52911425
4618,3306,Oedema,0.76,BRD-K52911425
4619,3306,Diarrhoea,0.73,BRD-K52911425
4620,3306,Abdominal pain,0.71,BRD-K52911425
4621,3306,Somnolence,0.71,BRD-K52911425
4622,3306,Asthenia,0.71,BRD-K52911425
4623,3306,Arthralgia,0.69,BRD-K52911425
4624,3306,Hyperhidrosis,0.67,BRD-K52911425
4625,3306,Fatigue,0.67,BRD-K52911425
4626,3306,Dyspnoea,0.65,BRD-K52911425
4627,3306,Body temperature increased,0.62,BRD-K52911425
4628,3306,Myalgia,0.61,BRD-K52911425
4629,3306,Paraesthesia,0.59,BRD-K52911425
4630,3306,Erythema,0.59,BRD-K52911425
4631,3306,Dyspepsia,0.58,BRD-K52911425
4632,3306,Leukopenia,0.57,BRD-K52911425
4633,3306,Constipation,0.56,BRD-K52911425
4634,3306,Insomnia,0.56,BRD-K52911425
4635,3306,Vision blurred,0.56,BRD-K52911425
4636,3306,Decreased appetite,0.54,BRD-K52911425
4637,3306,Syncope,0.54,BRD-K52911425
4638,3306,Haemorrhage,0.53,BRD-K52911425
4639,3306,Chest pain,0.53,BRD-K52911425
4640,3306,Vertigo,0.52,BRD-K52911425
4641,3306,Cough,0.52,BRD-K52911425
4642,3306,Thrombocytopenia,0.52,BRD-K52911425
4643,3306,Anxiety,0.51,BRD-K52911425
4644,3306,Convulsion,0.51,BRD-K52911425
4645,3306,Back pain,0.5,BRD-K52911425
4646,3306,Anaemia,0.5,BRD-K52911425
4647,2900,Rash,0.87,BRD-K53523901
4648,2900,Headache,0.84,BRD-K53523901
4649,2900,Nausea,0.83,BRD-K53523901
4650,2900,Pruritus,0.79,BRD-K53523901
4651,2900,Pain,0.79,BRD-K53523901
4652,2900,Vomiting,0.77,BRD-K53523901
4653,2900,Diarrhoea,0.75,BRD-K53523901
4654,2900,Body temperature increased,0.69,BRD-K53523901
4655,2900,Abdominal pain,0.69,BRD-K53523901
4656,2900,Dizziness,0.67,BRD-K53523901
4657,2900,Urticaria,0.64,BRD-K53523901
4658,2900,Fatigue,0.6,BRD-K53523901
4659,2900,Oedema,0.59,BRD-K53523901
4660,2900,Dyspepsia,0.58,BRD-K53523901
4661,2900,Cough,0.57,BRD-K53523901
4662,2900,Constipation,0.57,BRD-K53523901
4663,2900,Anaemia,0.56,BRD-K53523901
4664,2900,Paraesthesia,0.55,BRD-K53523901
4665,2900,Hypersensitivity,0.55,BRD-K53523901
4666,2900,Dry mouth,0.53,BRD-K53523901
4667,2900,Anaphylactic shock,0.53,BRD-K53523901
4668,2900,Insomnia,0.53,BRD-K53523901
4669,2900,Anxiety,0.52,BRD-K53523901
4670,2900,Angioedema,0.51,BRD-K53523901
4671,2750,Nausea,0.92,BRD-K54028654
4672,2750,Rash,0.91,BRD-K54028654
4673,2750,Vomiting,0.87,BRD-K54028654
4674,2750,Pain,0.84,BRD-K54028654
4675,2750,Pruritus,0.77,BRD-K54028654
4676,2750,Diarrhoea,0.75,BRD-K54028654
4677,2750,Headache,0.72,BRD-K54028654
4678,2750,Oedema,0.69,BRD-K54028654
4679,2750,Dizziness,0.66,BRD-K54028654
4680,2750,Erythema,0.66,BRD-K54028654
4681,2750,Dyspnoea,0.63,BRD-K54028654
4682,2750,Asthenia,0.62,BRD-K54028654
4683,2750,Hypersensitivity,0.62,BRD-K54028654
4684,2750,Abdominal pain,0.61,BRD-K54028654
4685,2750,Myalgia,0.59,BRD-K54028654
4686,2750,Infection,0.57,BRD-K54028654
4687,2750,Urticaria,0.56,BRD-K54028654
4688,2750,Fatigue,0.56,BRD-K54028654
4689,2750,Dyspepsia,0.56,BRD-K54028654
4690,2750,Paraesthesia,0.54,BRD-K54028654
4691,2750,Body temperature increased,0.52,BRD-K54028654
4692,3295,Rash,0.98,BRD-K54529596
4693,3295,Vomiting,0.96,BRD-K54529596
4694,3295,Nausea,0.95,BRD-K54529596
4695,3295,Urticaria,0.94,BRD-K54529596
4696,3295,Dizziness,0.92,BRD-K54529596
4697,3295,Somnolence,0.92,BRD-K54529596
4698,3295,Pain,0.92,BRD-K54529596
4699,3295,Anaemia,0.9,BRD-K54529596
4700,3295,Paraesthesia,0.88,BRD-K54529596
4701,3295,Abdominal pain,0.88,BRD-K54529596
4702,3295,Thrombocytopenia,0.88,BRD-K54529596
4703,3295,Headache,0.88,BRD-K54529596
4704,3295,Dyspnoea,0.88,BRD-K54529596
4705,3295,Erythema,0.86,BRD-K54529596
4706,3295,Constipation,0.86,BRD-K54529596
4707,3295,Pruritus,0.85,BRD-K54529596
4708,3295,Pharyngitis,0.85,BRD-K54529596
4709,3295,Diarrhoea,0.85,BRD-K54529596
4710,3295,Chest pain,0.85,BRD-K54529596
4711,3295,Myalgia,0.84,BRD-K54529596
4712,3295,Body temperature increased,0.83,BRD-K54529596
4713,3295,Malaise,0.83,BRD-K54529596
4714,3295,Dry mouth,0.81,BRD-K54529596
4715,3295,Confusional state,0.81,BRD-K54529596
4716,3295,Decreased appetite,0.81,BRD-K54529596
4717,3295,Hypotension,0.81,BRD-K54529596
4718,3295,Insomnia,0.81,BRD-K54529596
4719,3295,Syncope,0.81,BRD-K54529596
4720,3295,Renal failure,0.8,BRD-K54529596
4721,3295,Asthenia,0.8,BRD-K54529596
4722,3295,Nervousness,0.8,BRD-K54529596
4723,3295,Dermatitis,0.8,BRD-K54529596
4724,3295,Dyspepsia,0.8,BRD-K54529596
4725,3295,Vision blurred,0.8,BRD-K54529596
4726,3295,Hepatitis,0.79,BRD-K54529596
4727,3295,Anaphylactoid reaction,0.79,BRD-K54529596
4728,3295,Tachycardia,0.79,BRD-K54529596
4729,3295,Fatigue,0.78,BRD-K54529596
4730,3295,Alopecia,0.77,BRD-K54529596
4731,3295,Erectile dysfunction,0.77,BRD-K54529596
4732,3295,Vasculitis,0.77,BRD-K54529596
4733,3295,Palpitations,0.77,BRD-K54529596
4734,3295,Cerebrovascular accident,0.76,BRD-K54529596
4735,3295,Pollakiuria,0.76,BRD-K54529596
4736,3295,Cough,0.76,BRD-K54529596
4737,3295,Arthralgia,0.76,BRD-K54529596
4738,3295,Orthostatic hypotension,0.76,BRD-K54529596
4739,3295,Photosensitivity reaction,0.76,BRD-K54529596
4740,3295,Necrosis,0.75,BRD-K54529596
4741,3295,Eosinophilia,0.74,BRD-K54529596
4742,3295,Ageusia,0.74,BRD-K54529596
4743,3295,Dry eye,0.74,BRD-K54529596
4744,3295,Dermatitis exfoliative,0.74,BRD-K54529596
4745,3295,Tubulointerstitial nephritis,0.74,BRD-K54529596
4746,3295,Dysgeusia,0.74,BRD-K54529596
4747,3295,Glossitis,0.73,BRD-K54529596
4748,3295,Jaundice,0.73,BRD-K54529596
4749,3295,Ulcer,0.72,BRD-K54529596
4750,3295,Rhinitis,0.72,BRD-K54529596
4751,3295,Erythema multiforme,0.72,BRD-K54529596
4752,3295,Muscular weakness,0.72,BRD-K54529596
4753,3295,Angina pectoris,0.71,BRD-K54529596
4754,3295,Bronchospasm,0.71,BRD-K54529596
4755,3295,Pancreatitis,0.71,BRD-K54529596
4756,3295,Cardiac arrest,0.71,BRD-K54529596
4757,3295,Oliguria,0.71,BRD-K54529596
4758,3295,Obstruction,0.71,BRD-K54529596
4759,3295,Weight decreased,0.7,BRD-K54529596
4760,3295,Blood pressure increased,0.7,BRD-K54529596
4761,3295,Hepatocellular injury,0.69,BRD-K54529596
4762,3295,Flushing,0.69,BRD-K54529596
4763,3295,Peptic ulcer,0.69,BRD-K54529596
4764,3295,Nephritis,0.68,BRD-K54529596
4765,3295,Ataxia,0.68,BRD-K54529596
4766,3295,Hyperkalaemia,0.68,BRD-K54529596
4767,3295,Drug interaction,0.68,BRD-K54529596
4768,3295,Polyuria,0.68,BRD-K54529596
4769,3295,Epigastric discomfort,0.67,BRD-K54529596
4770,3295,Jaundice cholestatic,0.67,BRD-K54529596
4771,3295,Pallor,0.67,BRD-K54529596
4772,3295,Serum sickness,0.67,BRD-K54529596
4773,3295,Pneumonia,0.67,BRD-K54529596
4774,3295,Pulmonary eosinophilia,0.67,BRD-K54529596
4775,3295,Aphthous stomatitis,0.66,BRD-K54529596
4776,3295,Cholestasis,0.66,BRD-K54529596
4777,3295,Pemphigus,0.65,BRD-K54529596
4778,3295,Antinuclear antibody positive,0.65,BRD-K54529596
4779,3295,Hyponatraemia,0.65,BRD-K54529596
4780,3295,Rales,0.65,BRD-K54529596
4781,3295,Laryngeal oedema,0.65,BRD-K54529596
4782,3295,Pemphigoid,0.64,BRD-K54529596
4783,3295,Gynaecomastia,0.64,BRD-K54529596
4784,3295,Hypovolaemia,0.64,BRD-K54529596
4785,3295,Nephrotic syndrome,0.63,BRD-K54529596
4786,3295,Loss of libido,0.62,BRD-K54529596
4787,3295,Obstructive airways disorder,0.61,BRD-K54529596
4788,2821,Pain,0.85,BRD-K55591206
4789,2821,Rash,0.85,BRD-K55591206
4790,2821,Nausea,0.82,BRD-K55591206
4791,2821,Vomiting,0.8,BRD-K55591206
4792,2821,Headache,0.77,BRD-K55591206
4793,2821,Pruritus,0.74,BRD-K55591206
4794,2821,Diarrhoea,0.72,BRD-K55591206
4795,2821,Dizziness,0.68,BRD-K55591206
4796,2821,Dyspepsia,0.66,BRD-K55591206
4797,2821,Hyperhidrosis,0.64,BRD-K55591206
4798,2821,Constipation,0.64,BRD-K55591206
4799,2821,Hypotension,0.64,BRD-K55591206
4800,2821,Insomnia,0.64,BRD-K55591206
4801,2821,Paraesthesia,0.63,BRD-K55591206
4802,2821,Somnolence,0.63,BRD-K55591206
4803,2821,Decreased appetite,0.63,BRD-K55591206
4804,2821,Oedema,0.62,BRD-K55591206
4805,2821,Urticaria,0.61,BRD-K55591206
4806,2821,Tachycardia,0.61,BRD-K55591206
4807,2821,Asthenia,0.61,BRD-K55591206
4808,2821,Haemorrhage,0.59,BRD-K55591206
4809,2821,Dyspnoea,0.59,BRD-K55591206
4810,2821,Body temperature increased,0.58,BRD-K55591206
4811,2821,Hypersensitivity,0.58,BRD-K55591206
4812,2821,Anxiety,0.55,BRD-K55591206
4813,2821,Malaise,0.54,BRD-K55591206
4814,2821,Infection,0.53,BRD-K55591206
4815,2821,Alopecia,0.52,BRD-K55591206
4816,2821,Thrombocytopenia,0.51,BRD-K55591206
4817,2821,Gastrointestinal disorder,0.51,BRD-K55591206
4818,2821,Arthralgia,0.5,BRD-K55591206
4819,2828,Rash,0.9,BRD-K56792340
4820,2828,Dizziness,0.87,BRD-K56792340
4821,2828,Headache,0.86,BRD-K56792340
4822,2828,Nausea,0.85,BRD-K56792340
4823,2828,Vomiting,0.82,BRD-K56792340
4824,2828,Diarrhoea,0.76,BRD-K56792340
4825,2828,Pruritus,0.73,BRD-K56792340
4826,2828,Pain,0.66,BRD-K56792340
4827,2828,Hypersensitivity,0.62,BRD-K56792340
4828,2828,Dyspnoea,0.6,BRD-K56792340
4829,2828,Urticaria,0.57,BRD-K56792340
4830,2828,Fatigue,0.56,BRD-K56792340
4831,2828,Abdominal pain,0.55,BRD-K56792340
4832,2828,Somnolence,0.55,BRD-K56792340
4833,2828,Asthenia,0.53,BRD-K56792340
4834,2828,Anaemia,0.52,BRD-K56792340
4835,3242,Dizziness,0.87,BRD-K57546357
4836,3242,Vomiting,0.86,BRD-K57546357
4837,3242,Rash,0.86,BRD-K57546357
4838,3242,Diarrhoea,0.84,BRD-K57546357
4839,3242,Nausea,0.83,BRD-K57546357
4840,3242,Asthenia,0.82,BRD-K57546357
4841,3242,Headache,0.81,BRD-K57546357
4842,3242,Pain,0.79,BRD-K57546357
4843,3242,Pruritus,0.78,BRD-K57546357
4844,3242,Oedema,0.73,BRD-K57546357
4845,3242,Insomnia,0.68,BRD-K57546357
4846,3242,Somnolence,0.67,BRD-K57546357
4847,3242,Constipation,0.67,BRD-K57546357
4848,3242,Hyperhidrosis,0.66,BRD-K57546357
4849,3242,Fatigue,0.66,BRD-K57546357
4850,3242,Hypersensitivity,0.63,BRD-K57546357
4851,3242,Body temperature increased,0.62,BRD-K57546357
4852,3242,Anaemia,0.61,BRD-K57546357
4853,3242,Dry mouth,0.59,BRD-K57546357
4854,3242,Myalgia,0.58,BRD-K57546357
4855,3242,Cough,0.57,BRD-K57546357
4856,3242,Hypertension,0.57,BRD-K57546357
4857,3242,Abdominal pain,0.56,BRD-K57546357
4858,3242,Convulsion,0.56,BRD-K57546357
4859,3242,Back pain,0.55,BRD-K57546357
4860,3242,Infection,0.55,BRD-K57546357
4861,3242,Anxiety,0.55,BRD-K57546357
4862,3242,Dyspnoea,0.55,BRD-K57546357
4863,3242,Hypotension,0.54,BRD-K57546357
4864,3242,Decreased appetite,0.53,BRD-K57546357
4865,3242,Erythema,0.52,BRD-K57546357
4866,3242,Vertigo,0.52,BRD-K57546357
4867,3242,Tachycardia,0.52,BRD-K57546357
4868,3242,Nervousness,0.52,BRD-K57546357
4869,3242,Muscle spasms,0.51,BRD-K57546357
4870,2803,Dizziness,0.84,BRD-K57926513
4871,2803,Headache,0.8,BRD-K57926513
4872,2803,Diarrhoea,0.76,BRD-K57926513
4873,2803,Oedema,0.76,BRD-K57926513
4874,2803,Rash,0.74,BRD-K57926513
4875,2803,Somnolence,0.68,BRD-K57926513
4876,2803,Pain,0.68,BRD-K57926513
4877,2803,Vomiting,0.68,BRD-K57926513
4878,2803,Hypersensitivity,0.68,BRD-K57926513
4879,2803,Pruritus,0.65,BRD-K57926513
4880,2803,Decreased appetite,0.64,BRD-K57926513
4881,2803,Constipation,0.64,BRD-K57926513
4882,2803,Body temperature increased,0.63,BRD-K57926513
4883,2803,Urticaria,0.62,BRD-K57926513
4884,2803,Nausea,0.62,BRD-K57926513
4885,2803,Thrombocytopenia,0.61,BRD-K57926513
4886,2803,Hypertension,0.61,BRD-K57926513
4887,2803,Anxiety,0.58,BRD-K57926513
4888,2803,Abdominal pain,0.57,BRD-K57926513
4889,2803,Vision blurred,0.57,BRD-K57926513
4890,2803,Dyspepsia,0.56,BRD-K57926513
